region_id,x,y
17,45.918329517637794,26.202583278181482
18,44.80250850068709,25.452470745354766
18,44.81040665353827,25.452470745354766
18,44.81040665353827,25.458649552919084
18,44.80250850068709,25.458649552919084
19,46.0769542405502,24.32721997579966
19,46.08642764642186,24.32721997579966
19,46.08642764642186,24.33244626736901
19,46.0769542405502,24.33244626736901
20,45.413341807206685,26.890443040459523
20,45.419350905247676,26.890443040459523
20,45.419350905247676,26.89920327509855
20,45.413341807206685,26.89920327509855
21,44.223886753883406,23.112727705982024
21,44.23243364353496,23.112727705982024
21,44.23243364353496,23.119174064450647
21,44.223886753883406,23.119174064450647
22,51.271778109060016,24.332511993101182
22,51.27708823343678,24.332511993101182
22,51.27708823343678,24.341802383462305
22,51.271778109060016,24.341802383462305
23,44.06250080701596,24.927905462812213
23,44.06906929520631,24.927905462812213
23,44.06906929520631,24.933884029886855
23,44.06250080701596,24.933884029886855
24,49.88486700014078,25.643784305738084
24,49.89244730925258,25.643784305738084
24,49.89244730925258,25.653335441734495
24,49.88486700014078,25.653335441734495
25,45.21457422891152,28.276993180924034
25,45.219791961800745,28.276993180924034
25,45.219791961800745,28.285822201364187
25,45.21457422891152,28.285822201364187
26,51.29390579292696,23.593826634475498
26,51.30176815906665,23.593826634475498
26,51.30176815906665,23.600953880058256
26,51.29390579292696,23.600953880058256
27,51.138007315608824,26.10896094624779
27,51.14672771782934,26.10896094624779
27,51.14672771782934,26.118790068369997
27,51.138007315608824,26.118790068369997
28,49.22813615542615,26.73645743248366
28,49.23428218648197,26.73645743248366
28,49.23428218648197,26.74217566930902
28,49.22813615542615,26.74217566930902
29,49.37309099404179,22.36743091906634
29,49.382655402767895,22.36743091906634
29,49.382655402767895,22.375775684453625
29,49.37309099404179,22.375775684453625
30,44.0391181707036,26.856425666285844
30,44.046308100811416,26.856425666285844
30,44.046308100811416,26.864291964137166
30,44.0391181707036,26.864291964137166
31,51.874608494145875,23.359760409751566
31,51.88333656367176,23.359760409751566
31,51.88333656367176,23.368625569245097
31,51.874608494145875,23.368625569245097
32,51.01786109315447,22.51684563691
32,51.027460564058565,22.51684563691
32,51.027460564058565,22.523979850854474
32,51.01786109315447,22.523979850854474
33,51.15761627856568,29.58698513735969
33,51.164083333115784,29.58698513735969
33,51.164083333115784,29.59518345869364
33,51.15761627856568,29.59518345869364
34,49.27041697665878,29.721069768461604
34,49.27749561615518,29.721069768461604
34,49.27749561615518,29.729042760731346
34,49.27041697665878,29.729042760731346
35,46.754745464740154,28.464296295464994
35,46.76184539373243,28.464296295464994
35,46.76184539373243,28.470061274398386
35,46.754745464740154,28.470061274398386
36,51.145515625844695,24.432682858832113
36,51.152862759602996,24.432682858832113
36,51.152862759602996,24.441137447941816
36,51.145515625844695,24.441137447941816
37,46.327637215690366,22.77764359635908
37,46.336633634728706,22.77764359635908
37,46.336633634728706,22.785110227743065
37,46.327637215690366,22.785110227743065
38,48.49877925201209,27.47032749282313
38,48.50460544146315,27.47032749282313
38,48.50460544146315,27.477400931371378
38,48.49877925201209,27.477400931371378
39,44.79338204392896,25.51768780174027
39,44.80231351357317,25.51768780174027
39,44.80231351357317,25.524752098093355
39,44.79338204392896,25.524752098093355
40,51.37140371407799,22.972537844554036
40,51.37988636804601,22.972537844554036
40,51.37988636804601,22.98007391296243
40,51.37140371407799,22.98007391296243
41,45.12306060435694,25.956924904620102
41,45.12926671998248,25.956924904620102
41,45.12926671998248,25.96590565716022
41,45.12306060435694,25.96590565716022
42,45.79646391220808,22.27129594321486
42,45.80188497947843,22.27129594321486
42,45.80188497947843,22.278920394628635
42,45.79646391220808,22.278920394628635
43,48.46205103744011,29.271895552558902
43,48.46809549261133,29.271895552558902
43,48.46809549261133,29.27723088070161
43,48.46205103744011,29.27723088070161
44,50.10898666686114,24.066490947410298
44,50.11650133654656,24.066490947410298
44,50.11650133654656,24.073988758189973
44,50.10898666686114,24.073988758189973
45,48.9505431952362,27.295816398099227
45,48.959077699744576,27.295816398099227
45,48.959077699744576,27.30454015156449
45,48.9505431952362,27.30454015156449
46,45.85275182367952,24.490164711882997
46,45.861390781122985,24.490164711882997
46,45.861390781122985,24.49721250554758
46,45.85275182367952,24.49721250554758
47,44.00346511575186,26.156601806315877
47,44.01162356468799,26.156601806315877
47,44.01162356468799,26.164486532529097
47,44.00346511575186,26.164486532529097
48,50.053650738069216,26.369689203010772
48,50.060758546849804,26.369689203010772
48,50.060758546849804,26.377675266481702
48,50.053650738069216,26.377675266481702
49,51.876790487596985,23.475853409845012
49,51.88652672698051,23.475853409845012
49,51.88652672698051,23.481817878563422
49,51.876790487596985,23.481817878563422
50,50.47454053220926,29.754043383331513
50,50.484069392688184,29.754043383331513
50,50.484069392688184,29.759310660901427
50,50.47454053220926,29.759310660901427
51,47.67838197222067,28.19784222376739
51,47.68492391828517,28.19784222376739
51,47.68492391828517,28.204282950010445
51,47.67838197222067,28.204282950010445
52,51.22607217842315,29.51316347013407
52,51.23420400396256,29.51316347013407
52,51.23420400396256,29.518819594892957
52,51.22607217842315,29.518819594892957
53,47.2740755159172,29.15404742490003
53,47.283487253976396,29.15404742490003
53,47.283487253976396,29.163190181942355
53,47.2740755159172,29.163190181942355
54,48.19534250939853,26.779553795909198
54,48.20360283849695,26.779553795909198
54,48.20360283849695,26.786845865068162
54,48.19534250939853,26.786845865068162
55,47.81220574906011,29.370417013798132
55,47.821870529270825,29.370417013798132
55,47.821870529270825,29.379570746571737
55,47.81220574906011,29.379570746571737
56,47.577242693454,22.70368533302922
56,47.5847392691944,22.70368533302922
56,47.5847392691944,22.712194699801493
56,47.577242693454,22.712194699801493
57,50.197608829470795,23.56389304375719
57,50.20544347923169,23.56389304375719
57,50.20544347923169,23.571832754949135
57,50.197608829470795,23.571832754949135
58,48.210823817982345,22.35816309977274
58,48.21747869832953,22.35816309977274
58,48.21747869832953,22.365473522795867
58,48.210823817982345,22.365473522795867
59,46.53104167262475,24.599249274376955
59,46.53643227977871,24.599249274376955
59,46.53643227977871,24.606036017835276
59,46.53104167262475,24.606036017835276
60,46.061025769979416,25.10453527743959
60,46.06950491255623,25.10453527743959
60,46.06950491255623,25.114301357592122
60,46.061025769979416,25.114301357592122
61,44.29707087545756,24.166902947018354
61,44.306886196021374,24.166902947018354
61,44.306886196021374,24.17468156136398
61,44.29707087545756,24.17468156136398
62,48.66154473943484,28.62693577025168
62,48.66957785069389,28.62693577025168
62,48.66957785069389,28.63286437617919
62,48.66154473943484,28.63286437617919
63,45.835453052938036,24.851349966567028
63,45.84392959347851,24.851349966567028
63,45.84392959347851,24.856703260530402
63,45.835453052938036,24.856703260530402
64,45.18185966191656,24.24330516913083
64,45.188283090345564,24.24330516913083
64,45.188283090345564,24.251646985867257
64,45.18185966191656,24.251646985867257
65,49.22736393529256,26.338944048080702
65,49.23391548595028,26.338944048080702
65,49.23391548595028,26.344193282451275
65,49.22736393529256,26.344193282451275
66,49.445094386549016,23.124117974780262
66,49.45425373859577,23.124117974780262
66,49.45425373859577,23.130669624815937
66,49.445094386549016,23.130669624815937
67,50.01458137499918,28.41488887562106
67,50.019896901123474,28.41488887562106
67,50.019896901123474,28.420262816443575
67,50.01458137499918,28.420262816443575
68,48.02548577371176,22.593460109570113
68,48.03174456770571,22.593460109570113
68,48.03174456770571,22.599350189306218
68,48.02548577371176,22.599350189306218
69,51.148001091336646,29.89179128268747
69,51.15687259192554,29.89179128268747
69,51.15687259192554,29.898399702920806
69,51.148001091336646,29.898399702920806
70,51.486230287723224,28.1750235393787
70,51.495253766648425,28.1750235393787
70,51.495253766648425,28.180892769367816
70,51.486230287723224,28.180892769367816
71,50.45523532039106,23.585505359439495
71,50.462699716288775,23.585505359439495
71,50.462699716288775,23.59394554510726
71,50.45523532039106,23.59394554510726
72,49.08061787893083,22.040174113463994
72,49.088877833200165,22.040174113463994
72,49.088877833200165,22.048179760513644
72,49.08061787893083,22.048179760513644
73,46.42495557472468,28.520620114769407
73,46.43457968273434,28.520620114769407
73,46.43457968273434,28.52676274050794
73,46.42495557472468,28.52676274050794
74,51.859825074950614,27.650148769405757
74,51.86729367097292,27.650148769405757
74,51.86729367097292,27.65956873215612
74,51.859825074950614,27.65956873215612
75,46.19039460312152,27.829417623657267
75,46.19578407194949,27.829417623657267
75,46.19578407194949,27.834697064998533
75,46.19039460312152,27.834697064998533
76,45.61817212020455,28.16608022043872
76,45.624338631642345,28.16608022043872
76,45.624338631642345,28.17424532653641
76,45.61817212020455,28.17424532653641
77,47.53408321122654,22.5893816141632
77,47.54038260935878,22.5893816141632
77,47.54038260935878,22.595332813582246
77,47.53408321122654,22.595332813582246
78,44.451077559910715,24.86369183318226
78,44.458371571487504,24.86369183318226
78,44.458371571487504,24.871759823526105
78,44.451077559910715,24.871759823526105
79,51.82483432310678,22.92370074823423
79,51.83107711164187,22.92370074823423
79,51.83107711164187,22.930204204167847
79,51.82483432310678,22.930204204167847
80,48.70343455306937,28.899963060949776
80,48.71150234959343,28.899963060949776
80,48.71150234959343,28.90969175305972
80,48.70343455306937,28.90969175305972
81,48.45142987899481,26.981927754261502
81,48.459803587632,26.981927754261502
81,48.459803587632,26.990842274979425
81,48.45142987899481,26.990842274979425
82,49.242953213960874,24.644003562922734
82,49.249787264434644,24.644003562922734
82,49.249787264434644,24.650364834719653
82,49.242953213960874,24.650364834719653
83,47.97255351285965,22.50394897021641
83,47.97982485157566,22.50394897021641
83,47.97982485157566,22.51298463435997
83,47.97255351285965,22.51298463435997
84,44.252867387651854,24.483241760203324
84,44.26014888586081,24.483241760203324
84,44.26014888586081,24.49247538724727
84,44.252867387651854,24.49247538724727
85,48.89351838077144,24.59878650954965
85,48.90346224067491,24.59878650954965
85,48.90346224067491,24.6041466428783
85,48.89351838077144,24.6041466428783
86,49.726777490261235,27.833975452447227
86,49.732004541041654,27.833975452447227
86,49.732004541041654,27.839723400961795
86,49.726777490261235,27.839723400961795
87,47.33053156080309,27.097632165318842
87,47.337453409181755,27.097632165318842
87,47.337453409181755,27.10328737636457
87,47.33053156080309,27.10328737636457
88,50.0536879153755,29.095144074983043
88,50.06304123776359,29.095144074983043
88,50.06304123776359,29.10025980623818
88,50.0536879153755,29.10025980623818
89,45.812720912916525,25.77475766472186
89,45.8192998764982,25.77475766472186
89,45.8192998764982,25.78068113786933
89,45.812720912916525,25.78068113786933
90,45.76538388020408,22.95258026499419
90,45.77504157685487,22.95258026499419
90,45.77504157685487,22.96092767001864
90,45.76538388020408,22.96092767001864
91,45.28655582585946,27.701027476008182
91,45.29611597714172,27.701027476008182
91,45.29611597714172,27.710889119559734
91,45.28655582585946,27.710889119559734
92,46.9722153327041,28.08319459116506
92,46.97970082392249,28.08319459116506
92,46.97970082392249,28.0893661867053
92,46.9722153327041,28.0893661867053
93,50.77311196114717,26.487160283401757
93,50.77908060507816,26.487160283401757
93,50.77908060507816,26.493274877710185
93,50.77311196114717,26.493274877710185
94,50.619025013923455,28.165136325316183
94,50.62756798046157,28.165136325316183
94,50.62756798046157,28.170338553956796
94,50.619025013923455,28.170338553956796
95,47.05996526102545,25.946344413559167
95,47.06522206639061,25.946344413559167
95,47.06522206639061,25.954385128271085
95,47.05996526102545,25.954385128271085
96,48.70884474497505,26.177699477745147
96,48.717055030708735,26.177699477745147
96,48.717055030708735,26.18602579236676
96,48.70884474497505,26.18602579236676
97,49.76310083053785,25.41581328464661
97,49.7699602330608,25.41581328464661
97,49.7699602330608,25.424843009090182
97,49.76310083053785,25.424843009090182
98,45.925820135554865,22.20058934987774
98,45.933488258493504,22.20058934987774
98,45.933488258493504,22.206116678027783
98,45.925820135554865,22.206116678027783
99,45.34063593889031,22.858248746480758
99,45.34962143542564,22.858248746480758
99,45.34962143542564,22.86801408541211
99,45.34063593889031,22.86801408541211
100,51.774117854915986,22.24795510714712
100,51.77941803648099,22.24795510714712
100,51.77941803648099,22.254911863840626
100,51.774117854915986,22.254911863840626
101,48.93673971556486,27.08841711321005
101,48.94417729578904,27.08841711321005
101,48.94417729578904,27.09414946701044
101,48.93673971556486,27.09414946701044
102,51.84665650229986,24.51163747449839
102,51.85599504703877,24.51163747449839
102,51.85599504703877,24.51805822272284
102,51.84665650229986,24.51805822272284
103,46.69759037570799,26.064388043112555
103,46.70650541840767,26.064388043112555
103,46.70650541840767,26.072743015522693
103,46.69759037570799,26.072743015522693
104,49.62025848523688,29.257551434287002
104,49.62824871434922,29.257551434287002
104,49.62824871434922,29.263512148530488
104,49.62025848523688,29.263512148530488
105,45.777777333528526,23.991719462179134
105,45.78388085113128,23.991719462179134
105,45.78388085113128,23.996956204202867
105,45.777777333528526,23.996956204202867
106,46.08649958911685,25.279699775261385
106,46.09270315126576,25.279699775261385
106,46.09270315126576,25.286426993308687
106,46.08649958911685,25.286426993308687
107,48.09063410689733,28.040993126677602
107,48.09979983341665,28.040993126677602
107,48.09979983341665,28.047825090011177
107,48.09063410689733,28.047825090011177
108,46.55255844960766,23.82678671822974
108,46.56133155852149,23.82678671822974
108,46.56133155852149,23.83398392963622
108,46.55255844960766,23.83398392963622
109,45.33651033994469,22.61089859962925
109,45.34543468150466,22.61089859962925
109,45.34543468150466,22.620779957631434
109,45.33651033994469,22.620779957631434
110,46.099946012019466,24.313355769280236
110,46.106145219809754,24.313355769280236
110,46.106145219809754,24.322667477340055
110,46.099946012019466,24.322667477340055
111,44.28193259551115,23.285227062378063
111,44.29004171594268,23.285227062378063
111,44.29004171594268,23.294313533686008
111,44.28193259551115,23.294313533686008
112,49.63126000706422,29.434021344972397
112,49.639517936575565,29.434021344972397
112,49.639517936575565,29.44114109250877
112,49.63126000706422,29.44114109250877
113,47.93386306933829,28.46228794845201
113,47.9400034440355,28.46228794845201
113,47.9400034440355,28.467638124578663
113,47.93386306933829,28.467638124578663
114,44.75010573532506,27.06225423684707
114,44.75778332714736,27.06225423684707
114,44.75778332714736,27.072205867319706
114,44.75010573532506,27.072205867319706
115,45.36920684051539,28.968366357648243
115,45.377897049540465,28.968366357648243
115,45.377897049540465,28.97500308535524
115,45.36920684051539,28.97500308535524
116,44.81570829290093,28.424954155192474
116,44.82484431690137,28.424954155192474
116,44.82484431690137,28.433799075193356
116,44.81570829290093,28.433799075193356
117,48.89753837672363,23.4900247023638
117,48.903946555690396,23.4900247023638
117,48.903946555690396,23.49509623981277
117,48.89753837672363,23.49509623981277
118,44.75088750230361,29.135778722444044
118,44.75647831549628,29.135778722444044
118,44.75647831549628,29.145165253395604
118,44.75088750230361,29.145165253395604
119,50.029667256693465,26.31149991282301
119,50.038850071869994,26.31149991282301
119,50.038850071869994,26.3179759578274
119,50.029667256693465,26.3179759578274
120,44.160874365997415,28.455039078844745
120,44.167300343128844,28.455039078844745
120,44.167300343128844,28.464003403780257
120,44.160874365997415,28.464003403780257
121,45.9901619602924,29.164282556245954
121,45.99985064764188,29.164282556245954
121,45.99985064764188,29.17317824252994
121,45.9901619602924,29.17317824252994
122,51.121319460442685,24.54092112139908
122,51.12934735382783,24.54092112139908
122,51.12934735382783,24.54713447815074
122,51.121319460442685,24.54713447815074
123,49.74443617519273,22.87733161657493
123,49.75206491476321,22.87733161657493
123,49.75206491476321,22.8834991758679
123,49.74443617519273,22.8834991758679
124,44.57922663485526,23.820013897636738
124,44.58826669195574,23.820013897636738
124,44.58826669195574,23.82694870303433
124,44.57922663485526,23.82694870303433
125,50.564424592838954,25.413408285965094
125,50.57359307892393,25.413408285965094
125,50.57359307892393,25.420316332055005
125,50.564424592838954,25.420316332055005
126,47.939720598808634,28.540784832842032
126,47.94884134583464,28.540784832842032
126,47.94884134583464,28.54745142191786
126,47.939720598808634,28.54745142191786
127,50.77066388558909,28.88180594500239
127,50.77786454911218,28.88180594500239
127,50.77786454911218,28.889883387099104
127,50.77066388558909,28.889883387099104
128,48.80324247656807,22.05074652659499
128,48.80859391463822,22.05074652659499
128,48.80859391463822,22.060487561904065
128,48.80324247656807,22.060487561904065
129,49.450730241797565,26.082208870583802
129,49.45859827072818,26.082208870583802
129,49.45859827072818,26.089747970657253
129,49.450730241797565,26.089747970657253
130,51.943413998237865,25.33462361836549
130,51.95261096809346,25.33462361836549
130,51.95261096809346,25.343952432014973
130,51.943413998237865,25.343952432014973
131,45.854878716380824,23.77204432795136
131,45.86249001840346,23.77204432795136
131,45.86249001840346,23.781680639580326
131,45.854878716380824,23.781680639580326
132,48.988902753675916,22.956139874188835
132,48.9942264425063,22.956139874188835
132,48.9942264425063,22.96170600315009
132,48.988902753675916,22.96170600315009
133,47.67857914988415,24.697536206574537
133,47.68656309103422,24.697536206574537
133,47.68656309103422,24.704306535883507
133,47.67857914988415,24.704306535883507
134,44.31195506046606,29.53995743325541
134,44.319276186297,29.53995743325541
134,44.319276186297,29.546597829344897
134,44.31195506046606,29.546597829344897
135,44.11225331874431,24.581066840298174
135,44.119276945301536,24.581066840298174
135,44.119276945301536,24.590180072033906
135,44.11225331874431,24.590180072033906
136,44.949844932043234,26.14533161257372
136,44.95781231304251,26.14533161257372
136,44.95781231304251,26.15531833532014
136,44.949844932043234,26.15531833532014
137,49.188266726313834,27.620967505526167
137,49.197201122302936,27.620967505526167
137,49.197201122302936,27.627335836796675
137,49.188266726313834,27.627335836796675
138,48.53414384051282,24.90569707335906
138,48.54046556610145,24.90569707335906
138,48.54046556610145,24.912376564709643
138,48.53414384051282,24.912376564709643
139,48.4228283406082,29.77168844264106
139,48.43204463801144,29.77168844264106
139,48.43204463801144,29.776824880894313
139,48.4228283406082,29.776824880894313
140,44.25177864702891,29.69481606348603
140,44.25792955342326,29.69481606348603
140,44.25792955342326,29.70434065558775
140,44.25177864702891,29.70434065558775
141,47.75032422978985,24.01119124886416
141,47.75852371197026,24.01119124886416
141,47.75852371197026,24.017325484341665
141,47.75032422978985,24.017325484341665
142,51.393934680319646,25.973331501884687
142,51.400030405160805,25.973331501884687
142,51.400030405160805,25.982644592393484
142,51.393934680319646,25.982644592393484
143,47.176000560714485,24.403886150806752
143,47.185469348255864,24.403886150806752
143,47.185469348255864,24.41016680626156
143,47.176000560714485,24.41016680626156
144,48.99582848241246,24.27413746567317
144,49.002931034202845,24.27413746567317
144,49.002931034202845,24.283310444366315
144,48.99582848241246,24.283310444366315
145,50.23412188638863,22.290560788569845
145,50.24297692358167,22.290560788569845
145,50.24297692358167,22.299630369102676
145,50.23412188638863,22.299630369102676
146,50.26760623765813,26.871735799218413
146,50.27519822861207,26.871735799218413
146,50.27519822861207,26.881293544459936
146,50.26760623765813,26.881293544459936
147,48.15092578030228,26.018540505495025
147,48.15755553802206,26.018540505495025
147,48.15755553802206,26.02432386616676
147,48.15092578030228,26.02432386616676
148,50.85934373238727,22.4079816239599
148,50.8678873940501,22.4079816239599
148,50.8678873940501,22.41567839603993
148,50.85934373238727,22.41567839603993
149,47.12638828248795,24.22646881577008
149,47.13566121133199,24.22646881577008
149,47.13566121133199,24.231874612015705
149,47.12638828248795,24.231874612015705
150,51.10493648726979,29.26289385110021
150,51.11415494928698,29.26289385110021
150,51.11415494928698,29.269360324366254
150,51.10493648726979,29.269360324366254
151,45.91768019199644,23.913894803363082
151,45.925954470332286,23.913894803363082
151,45.925954470332286,23.919095447308475
151,45.91768019199644,23.919095447308475
152,46.23770730268381,23.154865797506815
152,46.24575520916533,23.154865797506815
152,46.24575520916533,23.163452155952754
152,46.23770730268381,23.163452155952754
153,44.421543118055745,25.91258355545735
153,44.42838686912827,25.91258355545735
153,44.42838686912827,25.91866060898366
153,44.421543118055745,25.91866060898366
154,50.360810615646756,29.880620655873717
154,50.36849876902977,29.880620655873717
154,50.36849876902977,29.889786609895896
154,50.360810615646756,29.889786609895896
155,47.333133021465905,23.9333109988482
155,47.33975075825739,23.9333109988482
155,47.33975075825739,23.93957334533581
155,47.333133021465905,23.93957334533581
156,45.8297355730196,27.372211548864737
156,45.83613024956279,27.372211548864737
156,45.83613024956279,27.381957209629324
156,45.8297355730196,27.381957209629324
157,45.85092402864323,28.09044791203002
157,45.85772041322205,28.09044791203002
157,45.85772041322205,28.09546593322946
157,45.85092402864323,28.09546593322946
158,51.206745326813966,23.89685216495086
158,51.21565373285376,23.89685216495086
158,51.21565373285376,23.905348538927537
158,51.206745326813966,23.905348538927537
159,50.66851138302679,27.82076852827204
159,50.6741542243498,27.82076852827204
159,50.6741542243498,27.830693049517713
159,50.66851138302679,27.830693049517713
160,48.424226927144204,24.938513113026673
160,48.43226723857073,24.938513113026673
160,48.43226723857073,24.946017010481377
160,48.424226927144204,24.946017010481377
161,48.92543085515671,27.053699962859724
161,48.93234195149483,27.053699962859724
161,48.93234195149483,27.063193326637546
161,48.92543085515671,27.063193326637546
162,47.791494655698784,27.065023263836608
162,47.79771447310587,27.065023263836608
162,47.79771447310587,27.07145210833771
162,47.791494655698784,27.07145210833771
163,47.13052631601376,26.28179967485911
163,47.13613837004719,26.28179967485911
163,47.13613837004719,26.29059527033703
163,47.13052631601376,26.29059527033703
164,51.31982617654563,22.71829549501213
164,51.327803922947666,22.71829549501213
164,51.327803922947666,22.7263408258584
164,51.31982617654563,22.7263408258584
165,45.00185545208487,28.678292043741088
165,45.00794780423996,28.678292043741088
165,45.00794780423996,28.68654788568672
165,45.00185545208487,28.68654788568672
166,47.343160671611706,24.56284579844707
166,47.35198796384794,24.56284579844707
166,47.35198796384794,24.5696352411007
166,47.343160671611706,24.5696352411007
167,46.7519918960431,23.488776106727503
167,46.76099863176291,23.488776106727503
167,46.76099863176291,23.495520059670167
167,46.7519918960431,23.495520059670167
168,47.980810415855416,22.32361680716947
168,47.98960110816296,22.32361680716947
168,47.98960110816296,22.328785457706754
168,47.980810415855416,22.328785457706754
169,47.657177084857715,26.722219729104335
169,47.66493290786509,26.722219729104335
169,47.66493290786509,26.732067361907536
169,47.657177084857715,26.732067361907536
170,48.14616314170694,27.417310513292406
170,48.156069364710355,27.417310513292406
170,48.156069364710355,27.423719276184116
170,48.14616314170694,27.423719276184116
171,45.11574832008825,22.130045186652882
171,45.122955315543656,22.130045186652882
171,45.122955315543656,22.135360076192814
171,45.11574832008825,22.135360076192814
172,48.10044865883721,26.0928230360114
172,48.109815365375226,26.0928230360114
172,48.109815365375226,26.100665896777098
172,48.10044865883721,26.100665896777098
173,45.93588775940034,23.809184275187278
173,45.942813262795035,23.809184275187278
173,45.942813262795035,23.814748127979726
173,45.93588775940034,23.814748127979726
174,45.46978387369179,27.157556775656047
174,45.479517710119275,27.157556775656047
174,45.479517710119275,27.165207870895152
174,45.46978387369179,27.165207870895152
175,44.51546643046682,23.391555894214605
175,44.52188107011224,23.391555894214605
175,44.52188107011224,23.39830696986526
175,44.51546643046682,23.39830696986526
176,50.09804372709682,27.523497380297588
176,50.104397213001434,27.523497380297588
176,50.104397213001434,27.53150642934187
176,50.09804372709682,27.53150642934187
177,47.414710457913024,25.089241035895984
177,47.42436027579193,25.089241035895984
177,47.42436027579193,25.098524504912614
177,47.414710457913024,25.098524504912614
178,49.009498514305506,29.489273661488124
178,49.016800418682635,29.489273661488124
178,49.016800418682635,29.498406158299627
178,49.009498514305506,29.498406158299627
179,49.817188982734756,23.09703678531605
179,49.82430451014114,23.09703678531605
179,49.82430451014114,23.103298321019842
179,49.817188982734756,23.103298321019842
180,49.429574784720266,24.725271089482142
180,49.43949186029659,24.725271089482142
180,49.43949186029659,24.731790527321998
180,49.429574784720266,24.731790527321998
181,47.760696442139995,22.902813937755248
181,47.76731506329492,22.902813937755248
181,47.76731506329492,22.91276240209418
181,47.760696442139995,22.91276240209418
182,47.10035341288093,29.39314761125848
182,47.10602305034676,29.39314761125848
182,47.10602305034676,29.401950281198527
182,47.10035341288093,29.401950281198527
183,47.0028397452291,29.01493533956216
183,47.01251880902152,29.01493533956216
183,47.01251880902152,29.022494314533535
183,47.0028397452291,29.022494314533535
184,49.117884071036194,24.060095374360962
184,49.12289667984471,24.060095374360962
184,49.12289667984471,24.066970669081527
184,49.117884071036194,24.066970669081527
185,47.95557591705403,27.276331899121097
185,47.961133762015955,27.276331899121097
185,47.961133762015955,27.283412837425765
185,47.95557591705403,27.283412837425765
186,50.78858291700398,28.534180822737515
186,50.79753305081219,28.534180822737515
186,50.79753305081219,28.541374380481937
186,50.78858291700398,28.541374380481937
187,50.994036061810334,26.4377145191034
187,51.001195687417066,26.4377145191034
187,51.001195687417066,26.445498466487997
187,50.994036061810334,26.445498466487997
188,45.36052879759028,26.232563886076054
188,45.36843725051402,26.232563886076054
188,45.36843725051402,26.241845367620048
188,45.36052879759028,26.241845367620048
189,45.08659832376773,23.930264149042696
189,45.09314010096388,23.930264149042696
189,45.09314010096388,23.939372505364535
189,45.08659832376773,23.939372505364535
190,49.03929257391627,22.741570818572903
190,49.047122242659725,22.741570818572903
190,49.047122242659725,22.748073466321486
190,49.03929257391627,22.748073466321486
191,46.40656816938822,29.174323219833852
191,46.413043799608246,29.174323219833852
191,46.413043799608246,29.181128907419378
191,46.40656816938822,29.181128907419378
192,44.14450901701424,29.200267427978243
192,44.15262248322734,29.200267427978243
192,44.15262248322734,29.20642148663504
192,44.14450901701424,29.20642148663504
193,51.104340520999465,27.0608743767257
193,51.11394218880782,27.0608743767257
193,51.11394218880782,27.06874893964659
193,51.104340520999465,27.06874893964659
194,45.810406098507976,24.70962231749316
