region,count,sum,average
203,106,5720.180176,53.963963
204,82,4265.262207,52.015392
205,74,4053.439697,54.776211
206,105,5647.955566,53.790054
207,106,5648.356445,53.286381
208,111,5704.783691,51.394447
209,106,5252.821777,49.554924
210,89,4863.162598,54.642277
211,113,5760.492188,50.977806
212,95,4964.557617,52.258503
213,102,5176.019531,50.745289
214,104,5762.626465,55.409870
215,121,6359.145996,52.554924
216,116,6374.264160,54.950554
217,86,4590.653320,53.379688
218,117,6262.300781,53.523937
219,97,5601.227539,57.744614
220,90,4837.813477,53.753483
221,93,4841.970215,52.064198
222,86,4700.387695,54.655670
223,91,4688.096680,51.517548
224,116,6154.012695,53.051834
225,95,4756.619141,50.069675
226,102,5131.525879,50.309078
227,87,4466.263672,51.336365
228,94,4649.615234,49.463993
229,98,4973.374023,50.748714
230,94,4661.258789,49.587860
231,102,5132.234375,50.316025
232,131,6431.728516,49.097164
233,79,3910.021729,49.493946
234,95,5034.339844,52.993050
235,90,4782.197754,53.135532
236,84,4345.812500,51.735863
237,101,5245.327637,51.933937
238,89,4720.327148,53.037384
239,102,5558.603516,54.496113
240,98,5081.692871,51.854008
241,94,4786.132324,50.916302
242,83,4422.596191,53.284290
243,88,4970.847656,56.486904
244,85,5124.600098,60.289413
245,83,4595.092773,55.362564
246,103,5291.502441,51.373810
247,93,4949.174316,53.216927
248,95,5070.613770,53.374882
249,99,4921.797852,49.715130
250,83,4302.859375,51.841679
251,101,5515.241211,54.606350
252,115,5797.421387,50.412361
253,75,3433.052979,45.774040
254,103,5711.221191,55.448750
255,84,4633.024902,55.155060
256,96,5015.305176,52.242764
257,85,4334.978027,50.999741
258,102,5767.353516,56.542683
259,98,5428.826660,55.396191
260,96,4841.231445,50.429493
261,91,4786.316406,52.596882
262,98,5218.553711,53.250549
263,93,4875.716797,52.427063
264,85,4034.065674,47.459595
265,91,4535.782715,49.843765
266,101,5609.544922,55.540051
267,88,4601.500977,52.289783
268,94,4670.144043,49.682384
269,105,6020.347656,57.336643
270,98,5122.842285,52.273899
271,100,4955.073730,49.550735
272,92,4363.499512,47.429344
273,92,4536.383789,49.308521
274,80,4405.429688,55.067871
275,104,5720.083008,55.000797
276,94,4684.036133,49.830173
277,104,5325.499023,51.206722
278,75,4101.708008,54.689442
279,92,5098.846680,55.422245
280,92,4616.287598,50.177040
281,95,5008.979004,52.726093
282,100,5919.117188,59.191174
283,92,5445.166016,59.186588
284,105,5428.598633,51.700939
285,109,6005.751953,55.098640
286,117,6690.270508,57.181801
287,94,4831.774414,51.401855
288,71,3382.895264,47.646412
289,80,4101.655762,51.270699
290,85,4126.045410,48.541710
291,115,5292.401855,46.020885
292,95,5103.101562,53.716858
293,100,4969.965820,49.699657
294,94,4911.984863,52.255157
295,100,4945.506836,49.455067
296,90,4406.148926,48.957211
297,87,4691.183594,53.921650
298,101,5710.721680,56.541798
299,89,4840.645508,54.389275
300,86,4572.851562,53.172691
301,85,4388.590820,51.630482
302,115,6230.397461,54.177368
303,76,3925.455078,51.650726
304,82,4115.997559,50.195091
305,92,4869.325684,52.927452
306,80,4181.726562,52.271584
307,98,5219.070801,53.255825
308,92,4737.176758,51.491051
309,104,5175.495117,49.764378
310,113,5795.074707,51.283848
311,105,5031.387207,47.917973
312,103,5541.333008,53.799351
313,101,5830.943848,57.732117
314,84,4862.614258,57.888264
315,86,4582.951172,53.290131
316,102,6049.574219,59.309551
317,102,5155.437012,50.543499
318,104,5631.891113,54.152798
319,106,5875.101562,55.425488
320,110,5387.619629,48.978359
321,88,4474.502930,50.846622
322,108,5515.379883,51.068333
323,94,4536.944824,48.265369
324,86,4602.506348,53.517517
325,116,5887.215332,50.751858
326,112,5544.464844,49.504150
327,101,5386.697754,53.333641
328,88,4359.254883,49.536987
329,89,4667.045898,52.438717
330,84,4323.339844,51.468330
331,93,4258.958984,45.795258
332,88,4293.769043,48.792831
333,105,5298.716797,50.463970
334,94,5199.686523,55.315815
335,88,4518.744629,51.349369
336,78,4455.899414,57.126915
337,97,5296.286133,54.600887
338,107,6185.130859,57.804962
339,115,5969.355957,51.907444
340,98,5181.099609,52.868362
341,125,6274.972656,50.199780
342,95,5026.933105,52.915085
343,95,4800.593750,50.532566
344,98,5033.132324,51.358494
345,108,6116.129395,56.630829
346,73,4349.163574,59.577583
347,86,4505.830566,52.393379
348,96,4925.458984,51.306866
349,99,4706.337402,47.538761
350,111,5813.711914,52.375782
351,86,4312.625488,50.146809
352,108,5552.004883,51.407452
353,106,5242.251465,49.455204
354,103,5354.936035,51.989670
355,98,5380.148438,54.899475
356,92,4899.312988,53.253403
357,104,5224.427246,50.234879
358,94,4801.924316,51.084301
359,89,4552.681152,51.153721
360,91,4775.510254,52.478134
361,104,5807.235840,55.838806
362,77,3839.090332,49.858315
363,93,5098.067383,54.817928
364,94,4911.539551,52.250420
365,86,4478.781250,52.078854
366,103,5502.480957,53.422146
367,100,5164.569336,51.645695
368,110,5985.693848,54.415398
369,84,4709.627930,56.066998
370,90,4670.130859,51.890343
371,180,9162.481445,50.902676
372,82,4665.054199,56.890903
373,92,4409.652832,47.931007
374,96,4912.557129,51.172470
375,80,4680.428223,58.505352
376,76,3763.131104,49.514881
377,104,5098.187012,49.021030
378,83,4562.164551,54.965839
379,94,4962.490723,52.792454
380,78,3918.309326,50.234734
381,98,4568.380371,46.616127
382,108,5220.575195,48.338657
383,98,5256.026367,53.632923
384,96,5146.235352,53.606617
385,93,4615.857422,49.632877
386,106,6027.479980,56.863018
387,78,4131.579102,52.968964
388,82,4361.011230,53.183064
389,107,5357.064453,50.066025
390,93,5131.009766,55.172150
391,86,4822.275391,56.072971
392,91,4550.620605,50.006821
393,97,4974.557129,51.284096
394,90,4592.744629,51.030495
395,124,6264.249023,50.518139
396,98,4434.866211,45.253738
397,83,4464.144043,53.784866
398,80,3928.083984,49.101051
399,88,4667.201172,53.036377
400,102,5042.998047,49.441158
401,90,4642.841797,51.587132
402,103,5647.829102,54.833294
403,102,5445.340332,53.385689
404,83,4246.659668,51.164574
405,100,5380.933594,53.809338
406,90,4152.676270,46.140846
407,98,4971.257812,50.727119
408,99,4453.723145,44.987103
409,111,5988.158203,53.947372
410,106,5195.686035,49.015907
411,90,5175.848145,57.509422
412,74,3863.103271,52.204098
413,87,4890.915039,56.217415
414,81,4048.924316,49.986721
415,76,4338.701172,57.088173
416,98,5033.934082,51.366673
417,85,4464.178711,52.519749
418,77,3973.775146,51.607468
419,102,5591.544922,54.819069
420,97,5378.298828,55.446381
421,110,5733.954102,52.126854
422,90,4686.542969,52.072701
423,109,5220.027832,47.890163
424,105,5774.950195,54.999527
425,99,5274.917969,53.282001
426,89,4998.118652,56.158638
427,113,5622.109863,49.753185
428,75,3803.090088,50.707867
429,74,4098.628906,55.386879
430,101,5230.981934,51.791901
431,94,4801.314453,51.077812
432,98,5063.721191,51.670624
433,93,5486.317871,58.992664
434,111,5857.137207,52.767002
435,80,3730.162109,46.627026
436,96,5120.897461,53.342682
437,101,5091.776855,50.413631
438,111,5647.036133,50.874199
439,97,4927.351074,50.797432
440,109,5538.692871,50.813698
441,103,5736.958008,55.698620
442,90,4771.179688,53.013107
443,100,4694.232910,46.942329
444,95,4648.588379,48.932510
445,90,4614.980957,51.277565
446,101,4998.124512,49.486382
447,90,4229.040527,46.989338
448,103,5245.935547,50.931412
449,89,4432.049805,49.798313
450,97,5130.725586,52.894077
451,83,4430.135254,53.375122
452,103,6061.958008,58.853962
453,90,4949.733398,54.997036
454,109,5600.963379,51.384987
455,104,5798.501953,55.754826
456,103,5641.237305,54.769295
457,78,3807.221436,48.810532
458,107,5545.270996,51.824963
459,101,6303.221680,62.408134
460,89,4673.004395,52.505669
461,100,5788.532715,57.885326
462,99,5411.530762,54.661926
463,98,5015.664551,51.180252
464,93,5000.513184,53.768959
465,98,4869.749512,49.691322
466,91,5032.547852,55.302723
467,94,4852.334473,51.620579
468,100,4800.757324,48.007572
469,110,5794.057617,52.673252
470,109,5587.749023,51.263752
471,108,5712.256836,52.891266
472,75,3816.474121,50.886322
473,88,4479.603027,50.904579
474,109,5663.091797,51.954971
475,105,5939.917480,56.570644
476,110,5804.728516,52.770260
477,94,4950.479980,52.664680
478,90,4876.396973,54.182190
479,100,5458.152344,54.581524
480,103,5531.150391,53.700489
481,98,4991.934082,50.938103
482,80,4039.259033,50.490738
483,97,5531.985352,57.030777
484,89,4618.806152,51.896698
485,101,5444.564941,53.906582
486,82,4324.897949,52.742657
487,86,4629.309082,53.829174
488,103,5337.317383,51.818615
489,95,4839.328125,50.940296
490,90,4217.028320,46.855869
491,98,5224.081055,53.306950
492,90,4368.048340,48.533871
493,74,3911.203369,52.854099
494,103,5041.178223,48.943478
495,93,5236.521973,56.306686
496,85,4156.507812,48.900093
497,99,5408.860840,54.634956
498,96,5020.737793,52.299351
499,81,4229.344238,52.214127
500,81,4397.526367,54.290447
501,100,5139.456055,51.394562
502,94,4582.306152,48.747936
503,75,4109.907227,54.798763
504,95,5224.162109,54.991180
505,103,5270.244629,51.167423
506,84,4070.579590,48.459282
507,83,4744.471680,57.162308
508,93,4455.919922,47.913116
509,112,6094.986816,54.419525
510,77,4341.031738,56.377037
511,139,6910.841309,49.718285
512,94,5006.799805,53.263828
513,107,6097.957520,56.990257
514,96,5394.378418,56.191441
515,100,5167.608887,51.676090
516,108,6269.805176,58.053753
517,103,5746.265625,55.788986
518,83,4573.689453,55.104691
519,105,5328.590332,50.748478
520,97,4998.951660,51.535583
521,118,6322.831543,53.583317
522,104,5521.569336,53.092014
523,86,4524.947754,52.615673
524,90,4541.746582,50.463852
525,96,4424.576172,46.089336
526,91,4842.132324,53.210247
527,101,5181.051270,51.297539
528,89,5122.797852,57.559525
529,81,4093.350098,50.535187
530,91,5158.416992,56.685902
531,91,4783.918457,52.570534
532,121,6596.329590,54.515121
533,82,4581.952637,55.877472
534,84,4299.791992,51.188000
535,103,5662.310059,54.973885
536,88,4319.726074,49.087795
537,91,4954.707520,54.447334
538,106,5669.727539,53.487995
539,98,5106.385254,52.105972
540,117,5852.942383,50.025150
541,118,6183.310059,52.400932
542,102,5187.295410,50.855839
543,110,5643.663086,51.306026
544,93,4778.855957,51.385548
545,103,4983.774902,48.386166
546,113,6135.294434,54.294640
547,102,5038.233887,49.394451
548,88,4892.641602,55.598202
549,103,5219.599609,50.675724
550,89,4342.671387,48.794060
551,112,5296.031738,47.285999
552,103,5873.756836,57.026764
553,100,4995.423828,49.954239
554,98,5282.715820,53.905262
555,80,4421.281250,55.266014
556,91,4226.981445,46.450344
557,99,5059.199219,51.103024
558,95,4889.616211,51.469643
559,95,5169.398926,54.414726
560,94,4736.904785,50.392605
561,97,4994.890137,51.493713
562,91,5214.660156,57.303959
563,101,5391.469238,53.380882
564,92,4586.214844,49.850163
565,85,4283.684082,50.396282
566,114,5289.309082,46.397449
567,99,5721.867676,57.796642
568,94,4863.472656,51.739071
569,96,5349.708984,55.726135
570,102,5712.235352,56.002308
571,97,5467.551270,56.366508
572,92,4894.227539,53.198124
573,105,5477.941406,52.170872
574,93,4751.579102,51.092247
575,123,6659.737793,54.144211
576,97,5041.711426,51.976406
577,87,4500.940430,51.734947
578,107,5500.004395,51.401909
579,97,5160.927246,53.205437
580,95,5232.054688,55.074261
581,97,5058.293945,52.147362
582,117,6478.448242,55.371353
583,87,4720.804199,54.262115
584,115,5127.016113,44.582748
585,93,4729.699219,50.856979
586,92,4900.293945,53.264065
587,87,4776.343262,54.900497
588,99,5205.289551,52.578682
589,107,5620.836914,52.531185
590,114,5567.625977,48.838825
591,98,5035.522949,51.382889
592,88,4485.757812,50.974522
593,106,5961.859863,56.243961
594,88,4762.080566,54.114552
595,103,5275.939941,51.222717
596,106,5441.796875,51.337708
597,103,5220.924316,50.688587
598,148,7877.977539,53.229576
599,98,5540.032715,56.530945
600,97,4656.634766,48.006542
601,99,6022.558594,60.833923
602,96,4848.734375,50.507648
603,103,5254.382324,51.013420
604,100,5395.240234,53.952404
605,91,4911.152832,53.968712
606,101,4809.630859,47.620106
607,86,4988.988770,58.011497
608,94,4872.154297,51.831429
609,106,6123.166016,57.765717
610,116,5903.266113,50.890224
611,87,4772.316406,54.854210
612,97,5546.810059,57.183609
613,105,5790.488770,55.147511
614,80,4623.659180,57.795738
615,120,6122.481445,51.020679
616,91,5159.965332,56.702915
617,129,7253.264160,56.226852
618,97,4658.082520,48.021469
619,83,4603.157715,55.459732
620,79,4463.567383,56.500854
621,83,3909.195312,47.098740
622,105,5040.215820,48.002056
623,89,4392.890625,49.358322
624,95,4967.983398,52.294563
625,102,5613.771484,55.036976
626,106,5704.083496,53.812107
627,84,4608.120117,54.858574
628,89,4476.119629,50.293480
629,96,5051.958496,52.624569
630,94,5120.470703,54.473091
631,99,5229.186035,52.820061
632,90,4460.427734,49.560307
633,98,5040.528809,51.433968
634,106,5386.457031,50.815632
635,98,4857.789062,49.569275
636,121,5777.368164,47.746845
637,84,4591.045898,54.655308
638,101,5281.826172,52.295307
639,107,5495.092773,51.356007
640,82,4120.982422,50.255882
641,92,4763.215820,51.774086
642,109,5463.878906,50.127331
643,82,3733.440186,45.529758
644,76,3298.777588,43.404968
645,89,5028.398926,56.498863
646,85,4191.964355,49.317226
647,83,4477.336426,53.943813
648,87,4715.166504,54.197315
649,105,5591.165039,53.249191
650,108,5279.535156,48.884586
651,87,4486.602539,51.570145
652,89,4614.264648,51.845669
653,97,5136.544922,52.954071
654,102,5139.678223,50.389004
655,132,6710.222168,50.835018
656,95,5091.018066,53.589664
657,128,7119.164551,55.618473
658,94,5050.285156,53.726437
659,101,5316.203613,52.635681
660,103,5791.593262,56.229061
661,92,5191.751953,56.432087
662,90,4390.878906,48.787544
663,106,5652.952148,53.329739
664,86,4541.958496,52.813473
665,103,5873.442383,57.023712
666,90,4805.966797,53.399632
667,89,5280.140137,59.327415
668,86,4615.970215,53.674072
669,81,4314.943359,53.270905
670,97,4742.982910,48.896732
671,96,5273.371582,54.930954
672,92,4740.342773,51.525463
673,101,5215.442383,51.638042
674,91,5065.334961,55.663021
675,98,5214.062012,53.204716
676,103,4847.654785,47.064610
677,94,5024.484375,53.451962
678,89,4449.332520,49.992500
679,114,5915.644531,51.891617
680,106,5751.738770,54.261688
681,100,5049.639648,50.496395
682,108,4872.442383,45.115208
683,90,5006.692871,55.629921
684,100,5712.504883,57.125050
685,100,5511.698242,55.116982
686,88,4365.404297,49.606869
687,101,5366.967285,53.138290
688,100,5077.639160,50.776390
689,108,5378.365723,49.799683
690,75,4134.884277,55.131790
691,95,5144.813477,54.155930
692,86,4406.723633,51.240971
693,94,4887.648438,51.996262
694,91,4736.344727,52.047745
695,103,5546.924316,53.853634
696,88,4918.604004,55.893227
697,81,4232.732422,52.255955
698,79,4203.953613,53.214603
699,82,4274.611328,52.129406
700,100,5258.026855,52.580269
701,90,4423.977539,49.155308
702,96,5247.832031,54.664917
703,90,4792.130371,53.245892
704,99,5060.907715,51.120281
705,100,5334.442871,53.344429
706,108,6059.370605,56.105282
707,94,5168.788574,54.987114
708,96,5077.252441,52.888046
709,88,4908.224609,55.775280
710,90,4923.404297,54.704491
711,103,5410.356934,52.527737
712,106,5491.777344,51.809219
713,103,5385.343262,52.284885
714,97,4985.395508,51.395828
715,98,5655.239746,57.706528
716,83,3945.408203,47.535038
717,83,4302.692871,51.839672
718,90,4788.095703,53.201065
719,90,4474.512207,49.716801
720,85,4263.978516,50.164452
721,93,5160.899414,55.493542
722,149,7996.907227,53.670517
723,91,4595.074219,50.495319
724,87,4736.035645,54.437191
725,106,5187.906738,48.942516
726,122,6883.039062,56.418354
727,102,5408.022949,53.019833
728,105,5655.837402,53.865120
729,83,4378.288086,52.750458
730,82,3996.105469,48.732994
731,111,5744.907715,51.755924
732,104,5226.388672,50.253738
733,90,4033.820801,44.820232
734,97,4909.181641,50.610119
735,89,4541.789551,51.031342
736,94,5063.172852,53.863541
737,93,4634.234863,49.830482
738,104,5627.027344,54.106033
739,85,4311.668945,50.725517
740,96,5070.043945,52.812958
741,89,4507.474609,50.645782
742,89,4503.060547,50.596188
743,87,4565.836426,52.480877
744,120,6023.361816,50.194683
745,108,5762.530273,53.356762
746,116,6290.191895,54.225792
747,97,5014.417480,51.695026
748,106,5853.220215,55.219059
749,108,5632.321289,52.151123
750,88,4123.609375,46.859196
751,109,5810.885254,53.310875
752,97,5384.813965,55.513546
753,88,4886.786621,55.531666
754,98,5408.235352,55.186073
755,91,5040.315918,55.388088
756,119,5819.438965,48.902847
757,70,3337.553223,47.679333
758,99,5581.235840,56.376118
759,109,5807.718262,53.281818
760,101,5319.354980,52.666882
761,89,4261.857422,47.886040
762,95,5174.911621,54.472755
763,96,5206.731934,54.236790
764,100,5386.091309,53.860912
765,77,3877.941895,50.362881
766,81,4475.958984,55.258755
767,91,4433.589844,48.720768
768,99,5135.059570,51.869289
769,104,5668.995605,54.509575
770,86,4236.232910,49.258522
771,95,4882.388184,51.393559
772,88,4907.355469,55.765404
773,179,9679.985352,54.078129
774,88,4659.163086,52.945034
775,90,4757.305176,52.858948
776,82,4392.228516,53.563763
777,91,5000.198242,54.947235
778,95,5458.530273,57.458214
779,85,4670.116699,54.942551
780,97,5435.574219,56.036846
781,99,5099.895996,51.514099
782,103,5459.263184,53.002556
783,80,3610.482666,45.131035
784,86,4536.706543,52.752403
785,89,4993.630371,56.108208
786,90,4539.537109,50.439301
787,81,4319.955078,53.332779
788,88,4509.730957,51.246944
789,92,4418.231445,48.024254
790,95,5136.374023,54.067097
791,148,8093.916992,54.688629
792,98,5029.860352,51.325104
793,91,4520.360352,49.674290
794,86,4663.509277,54.226852
795,105,5652.291504,53.831348
796,107,5542.530273,51.799347
797,102,5118.776855,50.184086
798,84,4217.503418,50.208374
799,97,4962.824219,51.163136
800,99,5096.653809,51.481350
801,106,5515.061523,52.028881
802,84,4591.877441,54.665207
803,94,4766.478027,50.707214
804,95,5068.742676,53.355186
805,104,5235.421875,50.340595
806,79,4308.624023,54.539543
807,95,4994.268555,52.571247
808,97,5167.000977,53.268051
809,116,6731.356934,58.028938
810,92,4950.318848,53.807812
811,86,4582.280273,53.282330
812,88,4982.157715,56.615429
813,108,6313.520020,58.458519
814,90,4551.921387,50.576904
815,94,4811.175293,51.182716
816,103,5526.632812,53.656628
817,103,5327.985840,51.728020
818,90,4709.680664,52.329784
819,174,9594.276367,55.139519
820,128,6799.465820,53.120827
821,100,5369.237305,53.692371
822,97,4948.177246,51.012138
823,83,3839.233398,46.255825
824,95,5197.165527,54.707005
825,84,4587.827637,54.616997
826,103,5280.686523,51.268803
827,93,4957.163574,53.302834
828,91,5131.499023,56.390099
829,99,5167.878418,52.200790
830,112,5802.611328,51.809029
831,93,4421.579590,47.543865
832,105,5502.179199,52.401707
833,86,4744.174805,55.164822
834,93,4742.358398,50.993099
835,87,4688.451660,53.890247
836,101,5368.396973,53.152447
837,99,5772.814941,58.311260
838,99,5717.333496,57.750843
839,93,4989.999023,53.655903
840,89,5007.850098,56.267979
841,102,5401.207031,52.953011
842,100,5053.058594,50.530586
843,115,6090.014160,52.956646
844,81,4091.253174,50.509300
845,103,5032.196289,48.856274
846,98,4548.445312,46.412708
847,123,6358.697266,51.696724
848,108,5730.920898,53.064083
849,91,4781.853027,52.547836
850,98,5006.491211,51.086643
851,96,5058.792969,52.695759
852,93,4658.054688,50.086609
853,99,5267.309570,53.205147
854,111,5647.973633,50.882645
855,113,5704.816406,50.485100
856,91,4926.962891,54.142448
857,97,5419.852051,55.874763
858,83,4300.223633,51.809925
859,98,5069.995117,51.734646
860,86,4785.796875,55.648800
861,95,4933.399902,51.930527
862,98,5180.903809,52.866364
863,94,5267.464355,56.036854
864,107,5482.465820,51.237999
865,77,3839.439697,49.862854
866,93,4123.668457,44.340523
867,94,5190.166016,55.214531
868,92,4697.947754,51.064648
869,87,4585.564941,52.707642
870,87,4307.073242,49.506588
871,88,4388.836426,49.873142
872,117,6019.709961,51.450512
873,98,5288.470215,53.963982
874,97,5373.258301,55.394417
875,105,5446.132812,51.867931
876,97,5655.344238,58.302517
877,106,5645.461914,53.259075
878,94,5302.556641,56.410175
879,85,4315.646484,50.772312
880,95,5036.541992,53.016232
881,96,4923.214844,51.283489
882,86,4200.727539,48.845669
883,100,5353.826172,53.538261
884,88,4840.703613,55.007996
885,98,5518.502441,56.311249
886,101,5350.199707,52.972275
887,99,5244.599609,52.975754
888,82,4031.257568,49.161678
889,91,4470.423828,49.125538
890,89,4387.960938,49.302933
891,100,5471.770996,54.717709
892,77,3896.463867,50.603428
893,84,4589.236816,54.633770
894,92,4926.826660,53.552464
895,110,5586.556152,50.786873
896,90,4842.198242,53.802204
897,78,4115.054199,52.757107
898,97,5119.454590,52.777882
899,106,5527.097656,52.142429
900,102,5832.907715,57.185371
901,79,3833.238037,48.521999
902,97,4971.353516,51.251068
903,95,4796.312500,50.487499
904,94,4857.301270,51.673416
905,95,5202.262695,54.760658
906,86,4742.515625,55.145531
907,91,4768.882812,52.405304
908,114,5729.777344,50.261204
909,94,5225.494629,55.590370
910,97,5270.136719,54.331306
911,93,5195.335938,55.863827
912,89,4800.133789,53.934086
913,96,4925.599609,51.308331
914,91,5100.026855,56.044250
915,81,4101.138184,50.631336
916,106,5382.920898,50.782272
917,93,5384.748047,57.900517
918,73,3573.568604,48.952995
919,90,4873.302734,54.147808
920,90,4565.488281,50.727646
921,103,5706.618652,55.404064
922,91,5009.124512,55.045322
923,102,5435.089844,53.285194
924,102,5357.734375,52.526806
925,98,5562.226562,56.757416
926,81,4760.412109,58.770519
927,94,4879.060059,51.904896
928,91,4588.584961,50.424011
929,100,5094.063965,50.940639
930,95,4849.276855,51.045021
931,110,5445.521973,49.504745
