region,count,sum,average
146,106,5906.73388671875,55.72390459168632
147,99,4989.662109375,50.40062736742424
148,77,4212.94921875,54.713626217532465
149,98,5225.443359375,53.32085060586735
150,94,5187.771484375,55.189058344414896
151,90,5207.48828125,57.860980902777776
152,99,5333.6494140625,53.87524660669192
153,92,4755.65234375,51.69187330163044
154,93,4752.53857421875,51.102565314180104
155,98,5321.26318359375,54.298603914221935
156,94,5187.86669921875,55.190071268284576
157,93,4925.9501953125,52.96720640120968
158,107,5353.12744140625,50.02922842435748
159,88,4546.171875,51.66104403409091
160,89,3910.577880859375,43.93907731302669
161,91,4504.6201171875,49.50131996909341
162,97,5127.33154296875,52.859088071842784
163,96,4936.63525390625,51.42328389485677
164,94,4530.04345703125,48.191951670545215
165,100,5357.18798828125,53.5718798828125
166,90,4555.55419921875,50.617268880208336
167,107,6160.79052734375,57.57748156396028
168,91,4827.95947265625,53.05449969951923
169,116,5968.05810546875,51.448776771282326
170,81,4312.732421875,53.24361014660494
171,102,5405.27099609375,52.9928529028799
172,98,4435.42431640625,45.25943180006377
173,98,5085.09619140625,51.88873664700255
174,84,4654.23193359375,55.407523018973215
175,111,5985.9775390625,53.92772557713964
176,84,4530.66943359375,53.93654087611607
177,76,3979.36328125,52.3600431743421
178,89,4648.42431640625,52.22948670119382
179,93,5099.94970703125,54.838168892809136
180,97,4969.20556640625,51.22892336501289
181,99,5096.53955078125,51.480197482638886
182,105,5450.16064453125,51.90629185267857
183,94,4694.45361328125,49.94099588597074
184,84,4100.322265625,48.813360305059526
185,96,5437.94970703125,56.64530944824219
186,100,5656.9609375,56.569609375
187,97,5153.6787109375,53.130708360180414
188,88,4457.5517578125,50.65399724786932
189,115,5997.37255859375,52.151065726902175
190,92,4693.017578125,51.01106063179348
191,86,4689.9482421875,54.534281885901166
192,89,4763.978515625,53.52784849016854
193,83,3936.74267578125,47.43063464796687
194,94,4693.69287109375,49.93290288397606
195,100,5281.67431640625,52.8167431640625
196,96,5182.9951171875,53.989532470703125
197,110,5249.99169921875,47.727197265625
198,94,4730.81005859375,50.327766580784576
199,89,4855.47021484375,54.55584511060393
200,74,3717.622314453125,50.238139384501686
201,78,4005.2548828125,51.34942157451923
202,113,5950.50048828125,52.65929635647124
203,106,5720.1806640625,53.963968528891506
204,82,4265.26220703125,52.01539276867378
205,74,4053.439697265625,54.776212125211146
206,105,5647.95556640625,53.79005301339286
207,106,5648.3564453125,53.286381559551884
208,111,5704.78369140625,51.39444767032658
209,106,5252.82177734375,49.554922427771224
210,89,4863.16259765625,54.64227637816011
211,113,5760.4921875,50.977806969026545
212,95,4964.5576171875,52.25850123355263
213,102,5176.01953125,50.745289522058826
214,104,5762.6259765625,55.40986515925481
215,121,6359.14599609375,52.55492558755165
216,116,6374.26416015625,54.95055310479526
217,86,4590.6533203125,53.37968977107558
218,117,6262.30126953125,53.52394247462607
219,97,5601.2275390625,57.74461380476804
220,90,4837.8134765625,53.753483072916666
221,93,4841.97021484375,52.064195858534944
222,86,4700.3876953125,54.65567087572674
223,91,4688.0966796875,51.51754593063187
224,116,6154.013671875,53.05184199892241
225,95,4756.619140625,50.069675164473686
226,102,5131.52587890625,50.30907724417892
227,87,4466.26318359375,51.33635843211207
228,94,4649.615234375,49.463991855053195
229,98,4973.37451171875,50.74871950733419
230,94,4661.25830078125,49.58785426363032
231,102,5132.234375,50.31602328431372
232,131,6431.728515625,49.097164241412216
233,79,3910.021728515625,49.49394593057753
234,95,5034.33984375,52.99305098684211
235,90,4782.19775390625,53.13553059895833
236,84,4345.8125,51.735863095238095
237,101,5245.32763671875,51.93393699721535
238,89,4720.3271484375,53.037383690308985
239,102,5558.603515625,54.496112898284316
240,98,5081.69287109375,51.85400888871173
241,94,4786.13232421875,50.91630132147606
242,83,4422.59619140625,53.2842914627259
243,88,4970.84765625,56.48690518465909
244,85,5124.60009765625,60.28941291360294
245,83,4595.0927734375,55.362563535391565
246,103,5291.50244140625,51.373810110740294
247,93,4949.17431640625,53.216928133400536
248,95,5070.61376953125,53.374881784539475
249,99,4921.7978515625,49.71512981376262
250,83,4302.859375,51.84167921686747
251,101,5515.24072265625,54.606343788675744
252,115,5797.42138671875,50.41235988451087
253,75,3433.052978515625,45.77403971354167
254,103,5711.2216796875,55.4487541717233
255,84,4633.02490234375,55.15505836123512
256,96,5015.30517578125,52.24276224772135
257,85,4334.97802734375,50.99974149816177
258,102,5767.353515625,56.5426815257353
259,98,5428.82666015625,55.39619040975765
260,96,4841.2314453125,50.42949422200521
261,91,4786.31640625,52.59688358516483
262,98,5218.5537109375,53.25054807079081
263,93,4875.71728515625,52.42706758232527
264,85,4034.065673828125,47.45959616268382
265,91,4535.78271484375,49.843766097184066
266,101,5609.54541015625,55.54005356590346
267,88,4601.5009765625,52.28978382457387
268,94,4670.14404296875,49.682383435837764
269,105,6020.34716796875,57.33663969494047
270,98,5122.84228515625,52.273900868941325
271,100,4955.07373046875,49.5507373046875
272,92,4363.49951171875,47.42934251868206
273,92,4536.38427734375,49.308524753736414
274,80,4405.4296875,55.06787109375
275,104,5720.0830078125,55.00079815204327
276,94,4684.0361328125,49.830171625664896
277,104,5325.4990234375,51.20672137920673
278,75,4101.7080078125,54.689440104166664
279,92,5098.84619140625,55.4222412109375
280,92,4616.287109375,50.17703379755435
281,95,5008.97900390625,52.726094777960526
282,100,5919.1171875,59.191171875
283,92,5445.166015625,59.186587126358695
284,105,5428.5986328125,51.70093936011905
285,109,6005.751953125,55.09864177178899
286,117,6690.2705078125,57.18179921207265
287,94,4831.7744140625,51.40185546875
288,71,3382.895263671875,47.64641216439261
289,80,4101.65576171875,51.270697021484374
290,85,4126.04541015625,48.54171070772059
291,115,5292.40185546875,46.02088569972826
292,95,5103.10205078125,53.71686369243421
293,100,4969.9658203125,49.699658203125
294,94,4911.98486328125,52.2551581200133
295,100,4945.5068359375,49.455068359375
296,90,4406.14892578125,48.957210286458334
297,87,4691.18408203125,53.92165611530172
298,101,5710.7216796875,56.54179880878713
299,89,4840.6455078125,54.389275368679776
300,86,4572.8515625,53.172692587209305
301,85,4388.5908203125,51.63048023897059
302,115,6230.3974609375,54.17736922554348
303,76,3925.455078125,51.650724712171055
304,82,4115.99755859375,50.19509217797256
305,92,4869.32568359375,52.92745308254076
306,80,4181.7265625,52.27158203125
307,98,5219.07080078125,53.255824497767854
308,92,4737.1767578125,51.49105171535326
309,104,5175.4951171875,49.76437612680289
310,113,5795.07470703125,51.28384696487832
311,105,5031.38720703125,47.91797340029762
312,103,5541.3330078125,53.799349590412625
313,101,5830.94384765625,57.732117303527225
314,84,4862.6142578125,57.888264973958336
315,86,4582.951171875,53.29012990552326
316,102,6049.57421875,59.309551164215684
317,102,5155.43701171875,50.5435001148897
318,104,5631.89111328125,54.15279916616586
319,106,5875.10107421875,55.42548183225236
320,110,5387.61962890625,48.97836026278409
321,88,4474.5029296875,50.84662420099432
322,108,5515.3798828125,51.068332248263886
323,94,4536.94482421875,48.265370470412236
324,86,4602.50634765625,53.51751567042151
325,116,5887.2158203125,50.75186051993534
326,112,5544.46533203125,49.50415475027902
327,101,5386.69775390625,53.33364112778465
328,88,4359.2548828125,49.5369873046875
329,89,4667.0458984375,52.43871795997191
330,84,4323.34033203125,51.46833728608631
331,93,4258.95947265625,45.7952631468414
332,88,4293.76904296875,48.7928300337358
333,105,5298.716796875,50.46396949404762
334,94,5199.6865234375,55.31581407912234
335,88,4518.74462890625,51.34937078302557
336,78,4455.8994140625,57.12691556490385
337,97,5296.2861328125,54.60088796713917
338,107,6185.1298828125,57.80495217581776
339,115,5969.35595703125,51.90744310461957
340,98,5181.099609375,52.86836336096939
341,125,6274.97265625,50.19978125
342,95,5026.93310546875,52.91508532072368
343,95,4800.59375,50.532565789473686
344,98,5033.13232421875,51.35849310427296
345,108,6116.12939453125,56.6308277271412
346,73,4349.1640625,59.577589897260275
347,86,4505.83056640625,52.393378679142444
348,96,4925.4599609375,51.30687459309896
349,99,4706.33740234375,47.53876163983586
350,111,5813.71142578125,52.375778610641895
351,86,4312.62548828125,50.14680800327035
352,108,5552.0048828125,51.40745261863426
353,106,5242.251953125,49.455207104952834
354,103,5354.93603515625,51.989670244235434
355,98,5380.14794921875,54.89946886957908
356,92,4899.31298828125,53.25340204653533
357,104,5224.42724609375,50.23487736628606
358,94,4801.92431640625,51.08430123836436
359,89,4552.68115234375,51.15372081285113
360,91,4775.51025390625,52.47813465831044
361,104,5807.23583984375,55.83880615234375
362,77,3839.09033203125,49.85831600040584
363,93,5098.0673828125,54.81792884744624
364,94,4911.53955078125,52.25042075299202
365,86,4478.78125,52.078851744186046
366,103,5502.48095703125,53.42214521389563
367,100,5164.56884765625,51.6456884765625
368,110,5985.69384765625,54.415398615056816
369,84,4709.6279296875,56.06699916294643
370,90,4670.130859375,51.89034288194444
371,180,9162.4814453125,50.902674696180554
372,82,4665.05419921875,56.89090486852134
373,92,4409.65283203125,47.93100904381794
374,96,4912.55712890625,51.17247009277344
375,80,4680.42822265625,58.50535278320312
376,76,3763.131103515625,49.514882940995065
377,104,5098.18701171875,49.02102895883414
378,83,4562.16455078125,54.96583796121988
379,94,4962.49072265625,52.79245449634308
380,78,3918.309326171875,50.23473495092147
381,98,4568.380859375,46.616131218112244
382,108,5220.5751953125,48.33865921585648
383,98,5256.0263671875,53.63292211415816
384,96,5146.2353515625,53.60661824544271
385,93,4615.85693359375,49.63287025369624
386,106,6027.47998046875,56.863018683667455
387,78,4131.57958984375,52.9689691005609
388,82,4361.01123046875,53.183063786204265
389,107,5357.064453125,50.06602292640187
390,93,5131.009765625,55.17214801747312
391,86,4822.275390625,56.07296965843023
392,91,4550.62060546875,50.006819840315934
393,97,4974.55712890625,51.28409411243557
394,90,4592.74462890625,51.03049587673611
395,124,6264.2490234375,50.51813728578629
396,98,4434.86572265625,45.253731863839285
397,83,4464.14404296875,53.7848679875753
398,80,3928.083984375,49.1010498046875
399,88,4667.201171875,53.036376953125
400,102,5042.998046875,49.44115732230392
401,90,4642.841796875,51.587131076388886
402,103,5647.8291015625,54.83329224817961
403,102,5445.34033203125,53.385689529718135
404,83,4246.65966796875,51.1645743128765
405,100,5380.93408203125,53.8093408203125
406,90,4152.67626953125,46.14084743923611
407,98,4971.2578125,50.727120535714285
408,99,4453.72314453125,44.98710247001262
409,111,5988.158203125,53.94737119932432
410,106,5195.68603515625,49.015905992040096
411,90,5175.84814453125,57.509423828125
412,74,3863.103515625,52.2041015625
413,87,4890.9150390625,56.2174142420977
414,81,4048.92431640625,49.986719955632715
415,76,4338.701171875,57.08817331414474
416,98,5033.9345703125,51.366679288903065
417,85,4464.1787109375,52.519749540441175
418,77,3973.775146484375,51.60746943486201
419,102,5591.544921875,54.819067861519606
420,97,5378.298828125,55.44637967139175
421,110,5733.9541015625,52.12685546875
422,90,4686.54296875,52.07269965277778
423,109,5220.02783203125,47.89016359661697
424,105,5774.9501953125,54.99952566964286
425,99,5274.91796875,53.28199968434343
426,89,4998.11865234375,56.1586365431882
427,113,5622.109375,49.75318030973451
428,75,3803.090087890625,50.70786783854167
429,74,4098.62939453125,55.38688370988176
430,101,5230.98193359375,51.791900332611384
431,94,4801.3134765625,51.07780294215426
432,98,5063.72119140625,51.67062440210459
433,93,5486.31787109375,58.99266528057796
434,111,5857.13720703125,52.7670018651464
435,80,3730.162109375,46.6270263671875
436,96,5120.8974609375,53.342681884765625
437,101,5091.77685546875,50.41363223236386
438,111,5647.0361328125,50.874199394707205
439,97,4927.35107421875,50.797433754832475
440,109,5538.69287109375,50.81369606508027
441,103,5736.9580078125,55.698621435072816
442,90,4771.17919921875,53.013102213541664
443,100,4694.23291015625,46.9423291015625
444,95,4648.587890625,48.93250411184211
445,90,4614.98095703125,51.27756618923611
446,101,4998.1240234375,49.48637646967822
447,90,4229.04052734375,46.989339192708336
448,103,5245.935546875,50.93141307645631
449,89,4432.0498046875,49.798312412219104
450,97,5130.72509765625,52.89407317171392
451,83,4430.1357421875,53.375129423945786
452,103,6061.95751953125,58.8539565003034
453,90,4949.7333984375,54.99703776041667
454,109,5600.96337890625,51.38498512758027
455,104,5798.50244140625,55.75483116736779
456,103,5641.2373046875,54.76929422026699
457,78,3807.221435546875,48.81053122495994
458,107,5545.27099609375,51.82496258031542
459,101,6303.2216796875,62.408135442450494
460,89,4673.0048828125,52.50567284058989
461,100,5788.53271484375,57.8853271484375
462,99,5411.53125,54.66193181818182
463,98,5015.66455078125,51.180250518176024
464,93,5000.51318359375,53.768958963373656
465,98,4869.74951171875,49.69132154815051
466,91,5032.5478515625,55.302723643543956
467,94,4852.33447265625,51.62057949634308
468,100,4800.7578125,48.007578125
469,110,5794.0576171875,52.67325106534091
470,109,5587.75,51.26376146788991
471,108,5712.2568359375,52.8912669994213
472,75,3816.47412109375,50.88632161458333
473,88,4479.60302734375,50.90457985617898
474,109,5663.091796875,51.95497061353211
475,105,5939.91748046875,56.570642671130955
476,110,5804.728515625,52.770259232954544
477,94,4950.47998046875,52.664680643284576
478,90,4876.39697265625,54.18218858506945
479,100,5458.15234375,54.5815234375
480,103,5531.150390625,53.700489229368934
481,98,4991.93408203125,50.938102877869895
482,80,4039.25927734375,50.49074096679688
483,97,5531.9853515625,57.03077682023196
484,89,4618.80615234375,51.896698340941015
485,101,5444.56494140625,53.9065835782797
486,82,4324.8974609375,52.74265196265244
487,86,4629.30908203125,53.8291753724564
488,103,5337.3173828125,51.81861536711165
489,95,4839.328125,50.94029605263158
490,90,4217.0283203125,46.855870225694446
491,98,5224.0810546875,53.30694953762755
492,90,4368.0478515625,48.53386501736111
493,74,3911.203369140625,52.85409958298142
494,103,5041.17822265625,48.94347788986651
495,93,5236.52197265625,56.30668787802419
496,85,4156.5078125,48.900091911764704
497,99,5408.86083984375,54.634957978219695
498,96,5020.73779296875,52.29935201009115
499,81,4229.34423828125,52.21412639853395
500,81,4397.5263671875,54.290448977623456
501,100,5139.4560546875,51.394560546875
502,94,4582.30615234375,48.74793779089096
503,75,4109.9072265625,54.798763020833334
504,95,5224.162109375,54.99118009868421
505,103,5270.24462890625,51.16742358161408
506,84,4070.57958984375,48.459280831473215
507,83,4744.4716796875,57.1623093938253
508,93,4455.919921875,47.91311743951613
509,112,6094.98681640625,54.419525146484375
510,77,4341.03173828125,56.37703556209416
511,139,6910.84130859375,49.71828279563849
512,94,5006.80029296875,53.263832903922875
513,107,6097.95751953125,56.99025719188084
514,96,5394.37841796875,56.19144185384115
515,100,5167.60888671875,51.6760888671875
516,108,6269.8046875,58.05374710648148
517,103,5746.265625,55.788986650485434
518,83,4573.689453125,55.1046922063253
519,105,5328.58984375,50.74847470238095
520,97,4998.95166015625,51.53558412532217
521,118,6322.83154296875,53.58331816075212
522,104,5521.56982421875,53.0920175405649
523,86,4524.94775390625,52.61567155704942
524,90,4541.74658203125,50.46385091145833
525,96,4424.57568359375,46.0893300374349
526,91,4842.13232421875,53.21024532108517
527,101,5181.05126953125,51.297537322091586
528,89,5122.7978515625,57.55952642205056
529,81,4093.35009765625,50.5351863908179
530,91,5158.4169921875,56.68590101304945
531,91,4783.91845703125,52.5705324948489
532,121,6596.32958984375,54.515120577221076
533,82,4581.95263671875,55.87747117949695
534,84,4299.7919921875,51.18799990699405
535,103,5662.31005859375,54.97388406401699
536,88,4319.72607421875,49.08779629794034
537,91,4954.70751953125,54.447335379464285
538,106,5669.7275390625,53.48799565153302
539,98,5106.38525390625,52.1059719786352
540,117,5852.9423828125,50.02514857104701
541,118,6183.31005859375,52.400932699947035
542,102,5187.29638671875,50.85584692861519
543,110,5643.6630859375,51.30602805397727
544,93,4778.85546875,51.385542674731184
545,103,4983.77490234375,48.38616410042476
546,113,6135.29443359375,54.29464100525443
547,102,5038.23388671875,49.394449869791664
548,88,4892.6416015625,55.59820001775568
549,103,5219.599609375,50.67572436286408
550,89,4342.67138671875,48.794060524929776
551,112,5296.03173828125,47.285997663225444
552,103,5873.7568359375,57.026765397451456
553,100,4995.423828125,49.95423828125
554,98,5282.71533203125,53.9052584901148
555,80,4421.28125,55.266015625
556,91,4226.98193359375,46.450350918612635
557,99,5059.19921875,51.10302241161616
558,95,4889.6162109375,51.469644325657896
559,95,5169.39892578125,54.41472553453947
560,94,4736.90478515625,50.39260409740692
561,97,4994.89013671875,51.49371274967783
562,91,5214.65966796875,57.303952395260985
563,101,5391.46923828125,53.38088354733911
564,92,4586.21484375,49.850161345108695
565,85,4283.68408203125,50.3962833180147
566,114,5289.30908203125,46.39744808799342
567,99,5721.86767578125,57.7966431897096
568,94,4863.47314453125,51.7390760056516
569,96,5349.708984375,55.72613525390625
570,102,5712.2353515625,56.00230736825981
571,97,5467.55126953125,56.36650793331186
572,92,4894.2275390625,53.19812542459239
573,105,5477.94140625,52.170870535714286
574,93,4751.5791015625,51.09224840389785
575,123,6659.73779296875,54.144209698932926
576,97,5041.71142578125,51.97640645135309
577,87,4500.9404296875,51.73494746767241
578,107,5500.00439453125,51.40191022926402
579,97,5160.92724609375,53.20543552673969
580,95,5232.0546875,55.07425986842105
581,97,5058.2939453125,52.14736026095361
582,117,6478.44873046875,55.37135667067308
583,87,4720.80419921875,54.262117232399426
584,115,5127.01611328125,44.58274881114131
585,93,4729.69921875,50.85698084677419
586,92,4900.29443359375,53.26406993036685
587,87,4776.34326171875,54.90049726113506
588,99,5205.28955078125,52.57868233112374
589,107,5620.8369140625,52.53118611273364
590,114,5567.6259765625,48.838824355811404
591,98,5035.52294921875,51.382887236926024
592,88,4485.7578125,50.97452059659091
593,106,5961.85986328125,56.24396097435142
594,88,4762.08056640625,54.11455189098012
595,103,5275.93994140625,51.22271787773058
596,106,5441.796875,51.337706367924525
597,103,5220.92431640625,50.688585596177184
598,148,7877.978515625,53.22958456503378
599,98,5540.03271484375,56.53094606983419
600,97,4656.63427734375,48.00653894168814
601,99,6022.55859375,60.83392518939394
602,96,4848.734375,50.507649739583336
603,103,5254.38232421875,51.01342062348301
604,100,5395.240234375,53.95240234375
605,91,4911.15283203125,53.96871243990385
606,101,4809.630859375,47.62010751856435
607,86,4988.9892578125,58.01150299781977
608,94,4872.154296875,51.831428690159576
609,106,6123.166015625,57.76571712853774
610,116,5903.265625,50.89022090517241
611,87,4772.31640625,54.854211566091955
612,97,5546.81005859375,57.18360885148196
613,105,5790.48876953125,55.14751209077381
614,80,4623.6591796875,57.79573974609375
615,120,6122.4814453125,51.0206787109375
616,91,5159.96533203125,56.702915736607146
617,129,7253.26416015625,56.226853954699614
618,97,4658.08251953125,48.02146927351804
619,83,4603.158203125,55.45973738704819
620,79,4463.5673828125,56.50085294699367
621,83,3909.1953125,47.098738704819276
622,105,5040.2158203125,48.00205543154762
623,89,4392.890625,49.358321629213485
624,95,4967.9833984375,52.29456208881579
625,102,5613.771484375,55.03697533700981
626,106,5704.08349609375,53.81210845371462
627,84,4608.1201171875,54.858572823660715
628,89,4476.1201171875,50.293484462780896
629,96,5051.9580078125,52.62456258138021
630,94,5120.470703125,54.473092586436174
631,99,5229.18603515625,52.82006096117424
632,90,4460.427734375,49.560308159722226
633,98,5040.52783203125,51.433957469706634
634,106,5386.45654296875,50.815627763856135
635,98,4857.7890625,49.56927614795919
636,121,5777.3681640625,47.74684433109504
637,84,4591.04638671875,54.655314127604164
638,101,5281.826171875,52.295308632425744
639,107,5495.0927734375,51.35600722838785
640,82,4120.982421875,50.25588319359756
641,92,4763.2158203125,51.77408500339674
642,109,5463.8798828125,50.12733837442661
643,82,3733.440185546875,45.52975836032775
644,76,3298.777587890625,43.40496826171875
645,89,5028.39892578125,56.498864334620784
646,85,4191.96435546875,49.31722771139706
647,83,4477.3369140625,53.94381824171687
648,87,4715.16650390625,54.197316136853445
649,105,5591.1650390625,53.24919084821428
650,108,5279.53515625,48.884584780092595
651,87,4486.6025390625,51.570144127155174
652,89,4614.2646484375,51.84567020716292
653,97,5136.544921875,52.95407135953608
654,102,5139.677734375,50.388997395833336
655,132,6710.22216796875,50.83501642400568
656,95,5091.017578125,53.589658717105266
657,128,7119.16455078125,55.618473052978516
658,94,5050.28515625,53.726437832446805
659,101,5316.20361328125,52.63567933941832
660,103,5791.59326171875,56.22906079338592
661,92,5191.751953125,56.43208644701087
662,90,4390.87841796875,48.78753797743055
663,106,5652.9521484375,53.32973724941038
664,86,4541.95849609375,52.813470884811046
665,103,5873.4423828125,57.023712454490294
666,90,4805.96630859375,53.39962565104167
667,89,5280.14013671875,59.327417266502806
668,86,4615.97021484375,53.674072265625
669,81,4314.943359375,53.2709056712963
670,97,4742.98291015625,48.89673103253866
671,96,5273.37158203125,54.93095397949219
672,92,4740.3427734375,51.52546492866848
673,101,5215.4423828125,51.63804339418317
674,91,5065.3349609375,55.66302154876374
675,98,5214.06201171875,53.204714405293366
676,103,4847.65478515625,47.06460956462379
677,94,5024.484375,53.451961436170215
678,89,4449.33251953125,49.992500219452246
679,114,5915.64453125,51.89161869517544
680,106,5751.73876953125,54.261686505011795
681,100,5049.6396484375,50.496396484375
682,108,4872.4423828125,45.115207248263886
683,90,5006.693359375,55.62992621527778
684,100,5712.5048828125,57.125048828125
685,100,5511.6982421875,55.116982421875
686,88,4365.404296875,49.60686700994318
687,101,5366.96728515625,53.13828995204208
688,100,5077.63916015625,50.7763916015625
689,108,5378.36572265625,49.7996826171875
690,75,4134.88427734375,55.13179036458333
691,95,5144.8134765625,54.15593133223684
692,86,4406.7236328125,51.240972474563954
693,94,4887.6484375,51.99625997340426
694,91,4736.3447265625,52.04774424793956
695,103,5546.9248046875,53.85363888046116
696,88,4918.60400390625,55.89322731711648
697,81,4232.732421875,52.255955825617285
698,79,4203.95361328125,53.21460269976266
699,82,4274.611328125,52.12940644054878
700,100,5258.02685546875,52.5802685546875
701,90,4423.9775390625,49.15530598958333
702,96,5247.83251953125,54.66492207845052
703,90,4792.13037109375,53.24589301215278
704,99,5060.90771484375,51.120279947916664
705,100,5334.44287109375,53.3444287109375
706,108,6059.37060546875,56.105283383969905
707,94,5168.78857421875,54.987112491688826
708,96,5077.2529296875,52.88805135091146
709,88,4908.224609375,55.77527965198863
