region,count,sum,average
98,47,2767.6455078125,58.886074634308514
99,38,2056.482177734375,54.117952045641445
100,59,3251.68701171875,55.11333918167373
101,38,1913.7197265625,50.36104543585526
102,50,2601.946044921875,52.0389208984375
103,36,1907.017822265625,52.97271728515625
104,41,2276.57470703125,55.52621236661585
105,45,2309.72119140625,51.327137586805556
106,45,2668.763427734375,59.30585394965278
107,41,2008.4139404296875,48.98570586413872
108,41,1849.420166015625,45.107808927210364
109,44,2233.120849609375,50.75274658203125
110,55,2968.21435546875,53.967533735795456
111,49,2392.932861328125,48.83536451690051
112,37,2176.77197265625,58.8316749366554
113,58,3259.171142578125,56.1926059065194
114,37,1780.34716796875,48.117491026182435
115,45,2585.56298828125,57.45695529513889
116,48,2673.380615234375,55.69542948404948
117,51,2779.982421875,54.50945925245098
118,48,2740.30029296875,57.08958943684896
119,47,2407.106201171875,51.2150255568484
120,51,2689.2890625,52.7311580882353
121,59,3120.406982421875,52.88825393935382
122,42,2165.49658203125,51.559442429315474
123,37,2115.13232421875,57.165738492398646
124,52,2749.865478515625,52.88202843299279
125,51,2399.981689453125,47.058464499080884
126,54,2818.276611328125,52.1903076171875
127,40,2237.67822265625,55.94195556640625
128,48,2450.32373046875,51.04841105143229
129,43,2191.2568359375,50.95946130087209
130,53,2940.46435546875,55.480459537146224
131,46,2368.231689453125,51.48329759680706
132,41,2251.553955078125,54.91595012385671
133,51,2858.77783203125,56.054467294730394
134,64,3687.95947265625,57.624366760253906
135,50,2608.6572265625,52.17314453125
136,46,2408.52685546875,52.35927946671195
137,50,2537.45458984375,50.749091796875
138,46,2155.734130859375,46.86378545346467
139,49,2707.318115234375,55.251390106823976
140,52,2638.081787109375,50.73234205979567
141,31,1786.3814697265625,57.62520870085685
142,65,3806.921875,58.568028846153844
143,51,2680.49755859375,52.55877565870098
144,31,1545.654296875,49.85981602822581
145,38,1742.8084716796875,45.86338083367599
146,51,2666.6318359375,52.28689874387255
147,50,2587.206787109375,51.7441357421875
148,45,2503.44091796875,55.63202039930555
149,51,2442.092041015625,47.88415766697304
150,43,2515.843994140625,58.50799986373546
151,47,2311.862060546875,49.18855447972074
152,46,2316.43505859375,50.35728388247283
153,43,2313.05615234375,53.79200354287791
154,43,2274.904296875,52.90475109011628
155,54,2889.177001953125,53.50327781394676
156,34,1539.8023681640625,45.28830494600184
157,66,3245.5576171875,49.17511541193182
158,54,2939.175537109375,54.429176613136576
159,43,2255.055419921875,52.44314930050872
160,40,2229.98046875,55.74951171875
161,45,2524.876708984375,56.108371310763886
162,38,1923.99658203125,50.63148900082237
163,45,2249.265625,49.98368055555556
164,58,3056.8779296875,52.704791891163794
165,61,3151.025146484375,51.6561499423668
166,51,2556.12890625,50.12017463235294
167,41,2126.934326171875,51.87644697980183
168,37,1788.0089111328125,48.324565165751686
169,54,2734.291748046875,50.635032371238424
170,42,2348.5546875,55.91796875
171,56,2907.004150390625,51.91078839983259
172,32,1938.0042724609375,60.5626335144043
173,52,2903.364013671875,55.83392333984375
174,59,3062.365966796875,51.90450791181144
175,48,2411.140380859375,50.23209126790365
176,49,2732.006591796875,55.75523656728316
177,46,2370.191162109375,51.52589482846467
178,51,2799.994384765625,54.90185068167892
179,55,2536.923095703125,46.125874467329545
180,40,1939.8941650390625,48.497354125976564
181,50,2436.432861328125,48.7286572265625
182,52,2599.474365234375,49.9898916391226
183,63,3213.634765625,51.01007564484127
184,38,1957.78759765625,51.52072625411184
185,39,2141.1484375,54.90124198717949
186,51,2510.417724609375,49.223876953125
187,32,1925.2449951171875,60.16390609741211
188,55,2872.79248046875,52.232590553977275
189,46,2137.6533203125,46.47072435461956
190,40,2074.87060546875,51.87176513671875
191,48,2688.34765625,56.007242838541664
192,55,2907.677001953125,52.86685458096591
193,46,2258.19482421875,49.09119183084239
194,62,3446.95458984375,55.596041771673384
195,43,2265.363037109375,52.682861328125
196,38,1825.6173095703125,48.04256077816612
197,34,1710.630615234375,50.3126651539522
198,50,2432.28271484375,48.645654296875
199,44,2540.70849609375,57.74337491122159
200,45,1990.2333984375,44.22740885416667
201,43,2232.24853515625,51.912756631540695
202,43,2405.65869140625,55.945550962936046
203,51,2514.58544921875,49.3055970435049
204,69,3318.88232421875,48.09974382925725
205,42,1759.0030517578125,41.88102504185268
206,51,2818.69580078125,55.268545113357845
207,40,2226.85546875,55.67138671875
208,48,2295.82861328125,47.82976277669271
209,46,2035.1480712890625,44.24234937584919
210,46,2372.4453125,51.574898097826086
211,56,2956.939453125,52.802490234375
212,54,2985.34033203125,55.284080222800924
213,48,2499.846923828125,52.08014424641927
214,42,2237.236572265625,53.267537434895836
215,52,2779.757080078125,53.45686692457933
216,53,2989.93310546875,56.41383217865566
217,48,2257.917724609375,47.03995259602865
218,49,2752.951171875,56.18267697704081
219,47,2051.263916015625,43.643913106715424
220,45,2494.35693359375,55.43015407986111
221,49,2391.783203125,48.81190210459184
222,54,2550.388427734375,47.229415328414355
223,41,1919.36572265625,46.813798113567074
224,45,2571.965576171875,57.154790581597226
225,46,2585.533447265625,56.20724885360055
226,47,2490.705322265625,52.99373026097074
227,51,2500.078369140625,49.02114449295343
228,40,2208.571044921875,55.21427612304687
229,39,1943.422607421875,49.831348908253204
230,56,2804.69677734375,50.083871023995535
231,51,2904.7919921875,56.956705729166664
232,81,3830.18896484375,47.286283516589506
233,47,2331.69189453125,49.610465841090424
234,42,2514.879638671875,59.878086635044646
235,43,2054.135498046875,47.770592977834305
236,41,1788.1534423828125,43.61349859470275
237,48,2593.507568359375,54.03140767415365
238,40,2007.0772705078125,50.17693176269531
239,44,2205.728759765625,50.13019908558238
240,50,2564.874267578125,51.2974853515625
241,45,2379.76123046875,52.88358289930556
242,37,1842.3642578125,49.793628589527025
243,53,3083.85986328125,58.18603515625
244,45,2299.609619140625,51.102435980902776
245,55,2619.567138671875,47.628493430397725
246,41,1978.818115234375,48.2638564691311
247,38,1983.4100341796875,52.19500089946546
248,39,2104.53125,53.962339743589745
249,57,3119.40576171875,54.726416872258774
250,57,2705.02001953125,47.456491570723685
251,57,2659.89013671875,46.66473924067982
252,36,2003.3006591796875,55.647240532769096
253,63,3572.24951171875,56.70237320188492
254,48,2366.326904296875,49.29847717285156
255,36,1617.97412109375,44.9437255859375
256,47,2194.184326171875,46.68477289727394
257,58,2847.09912109375,49.08791588092672
258,56,2863.064453125,51.126150948660715
259,49,2316.913330078125,47.28394551179847
260,40,1989.90576171875,49.74764404296875
261,71,3653.663818359375,51.460053779709504
262,37,1698.8853759765625,45.915820972339525
263,42,2192.85205078125,52.210763113839285
264,50,2779.828369140625,55.5965673828125
265,58,2855.480712890625,49.23242608432112
266,50,2478.48291015625,49.569658203125
267,42,2239.629150390625,53.324503580729164
268,52,2663.51220703125,51.22138859675481
269,45,2131.130126953125,47.358447265625
270,40,2420.028564453125,60.50071411132812
271,57,2677.528076171875,46.97417677494518
272,62,3092.466552734375,49.87849278603831
273,50,2298.026611328125,45.9605322265625
274,63,3331.08740234375,52.87440321180556
275,51,2645.283203125,51.86829810049019
276,38,1963.913330078125,51.68192973889803
277,50,2435.25244140625,48.705048828125
278,48,2288.605224609375,47.67927551269531
279,51,2457.1572265625,48.17955346200981
280,56,2805.14990234375,50.09196254185268
281,54,2764.565185546875,51.195651584201386
282,56,2909.89453125,51.96240234375
283,65,3307.447021484375,50.88380033052885
284,55,2949.066162109375,53.619384765625
285,53,2742.417236328125,51.7437214401533
286,39,1930.3681640625,49.49661959134615
287,45,2135.7744140625,47.46165364583333
288,52,2672.65869140625,51.39728252704327
289,64,3740.89111328125,58.45142364501953
290,53,2555.188232421875,48.21109872494104
291,48,2428.25830078125,50.588714599609375
292,31,1493.1114501953125,48.16488549017137
293,43,2070.21240234375,48.14447447311046
294,41,2195.38623046875,53.546005621189025
295,45,2542.7802734375,56.50622829861111
296,50,2392.340576171875,47.8468115234375
297,48,2554.684326171875,53.22259012858073
298,40,2138.92333984375,53.47308349609375
299,45,2214.9296875,49.22065972222222
300,51,2537.818115234375,49.76113951439951
301,51,2424.2939453125,47.535175398284316
302,42,2213.572021484375,52.704095749627974
303,55,2481.976318359375,45.12684215198863
304,52,2957.286376953125,56.87089186448317
305,53,2586.293701171875,48.797994361733494
306,35,1897.635498046875,54.21815708705357
307,43,2314.081298828125,53.8158441587936
308,47,2600.0322265625,55.319834607712764
309,46,2277.391845703125,49.50851838485055
310,77,4060.3505859375,52.731825791396105
311,37,1977.6104736328125,53.44893171980574
312,49,2397.765625,48.93399234693877
313,54,3007.36083984375,55.691867404513886
314,47,2368.79150390625,50.399819232047875
315,46,2497.112060546875,54.28504479449728
316,43,2008.42431640625,46.707542242005815
317,42,2112.750732421875,50.3035888671875
318,59,3079.2431640625,52.190562102754235
319,47,2682.806396484375,57.08098715924202
320,39,2168.857421875,55.61172876602564
321,45,2123.9326171875,47.19850260416667
322,59,2917.35546875,49.446702860169495
323,57,2872.025634765625,50.386414645010966
324,56,3134.37890625,55.97105189732143
325,47,2463.188232421875,52.408260264295215
326,53,2481.0458984375,46.8121867629717
327,47,2576.229248046875,54.813388256316486
328,54,2735.8603515625,50.66408058449074
329,58,2924.92431640625,50.429729593211206
330,55,2683.407470703125,48.78922674005682
331,46,2048.953857421875,44.54247516134511
332,36,1862.9468994140625,51.74852498372396
333,47,2310.18310546875,49.15283203125
334,35,1607.012939453125,45.91465541294643
335,47,2438.7568359375,51.888443317819146
336,36,2008.802734375,55.800075954861114
337,40,2315.740234375,57.893505859375
338,47,2335.588134765625,49.69336456948138
339,48,2499.1484375,52.065592447916664
340,37,2186.227783203125,59.08723738386824
341,69,3688.73583984375,53.45993970788044
342,45,2402.792236328125,53.39538302951389
343,44,2454.227783203125,55.77790416370738
344,50,2660.72021484375,53.214404296875
345,51,2582.260986328125,50.632568359375
346,50,2783.3349609375,55.66669921875
347,48,2796.12939453125,58.25269571940104
348,38,2105.263671875,55.4016755756579
349,44,2539.390625,57.71342329545455
350,48,2391.685546875,49.8267822265625
351,58,3207.740966796875,55.30587873787716
352,47,2688.305908203125,57.197998046875
353,51,2445.6318359375,47.95356541053921
354,45,2480.985595703125,55.13301323784722
355,43,2079.958740234375,48.371133493822676
356,32,1732.598876953125,54.143714904785156
357,34,1703.7264404296875,50.10960118910845
358,64,3555.533447265625,55.55521011352539
359,46,2304.288818359375,50.09323518172555
360,52,2586.297119140625,49.73648306039664
361,47,2557.774658203125,54.420737408577125
362,45,2170.570556640625,48.23490125868056
363,50,2873.35888671875,57.467177734375
364,66,2852.8662109375,43.22524562026515
365,43,2234.55712890625,51.96644485828488
366,43,1929.7003173828125,44.87675156704215
367,41,2420.3876953125,59.03384622713415
368,58,2605.713623046875,44.926096949084055
369,44,2248.15625,51.09446022727273
370,46,2392.183349609375,52.00398586107337
371,97,5393.935546875,55.60758295747423
372,42,2290.377685546875,54.532802036830354
373,54,2864.037841796875,53.03773781105324
374,52,2460.5732421875,47.31871619591346
375,30,1959.9000244140625,65.33000081380209
376,38,1990.7398681640625,52.38789126747533
377,44,2359.97705078125,53.63584206321023
378,50,2603.1923828125,52.06384765625
379,55,3322.79052734375,60.41437322443182
380,42,1954.9915771484375,46.547418503534224
381,47,2485.302490234375,52.878776387965424
382,38,2027.2054443359375,53.34751169305099
383,51,2775.129638671875,54.414306640625
384,50,2244.036376953125,44.8807275390625
385,43,2292.76708984375,53.32016488008721
386,51,2602.1259765625,51.02207797181372
387,53,3287.357177734375,62.02560712706368
388,39,2131.06201171875,54.64261568509615
389,49,2666.318359375,54.41466039540816
390,40,2355.22216796875,58.88055419921875
391,51,2688.37744140625,52.71328316482843
392,45,2208.10009765625,49.06889105902778
393,52,3072.92041015625,59.09462327223558
394,45,2176.5244140625,48.36720920138889
395,55,3222.08642578125,58.58338955965909
396,39,1590.375244140625,40.77885241386218
397,47,2643.222900390625,56.238785114694146
398,49,2857.2978515625,58.31220105229592
399,38,1951.01171875,51.34241365131579
400,53,3010.052001953125,56.793433999115564
401,65,3422.81689453125,52.65872145432692
402,58,3310.18212890625,57.07210567079741
403,50,2717.034423828125,54.3406884765625
404,41,2361.383056640625,57.59470869855183
405,65,3680.717529296875,56.62642352764423
406,40,2124.903076171875,53.12257690429688
407,37,2133.789794921875,57.669994457347975
408,45,2286.155029296875,50.80344509548611
409,54,3022.238525390625,55.967380099826386
410,40,2228.693115234375,55.71732788085937
411,41,2238.803466796875,54.60496260480183
412,49,2793.328857421875,57.006711375956634
413,59,3021.043212890625,51.20412225238348
414,48,2186.30224609375,45.54796346028646
415,49,2235.532958984375,45.623121611926024
416,50,2564.16748046875,51.283349609375
417,45,2326.8349609375,51.70744357638889
418,47,2596.654541015625,55.24796895777926
419,53,3127.04150390625,59.00078309257076
420,50,2336.47216796875,46.729443359375
421,51,2576.06298828125,50.511038985906865
422,43,2243.1337890625,52.16590207122093
423,53,2567.0966796875,48.435786409198116
424,63,3344.834716796875,53.09261455233135
425,47,2355.55322265625,50.118153673537236
426,45,2488.181396484375,55.292919921875
427,39,1808.79052734375,46.37924429086539
428,40,2333.6005859375,58.3400146484375
429,56,3016.514404296875,53.86632864815848
430,41,1992.4482421875,48.596298589939025
431,51,2346.2568359375,46.00503599877451
432,50,2620.47314453125,52.409462890625
433,42,2413.88232421875,57.473388671875
434,50,2393.1806640625,47.86361328125
435,52,2645.84716796875,50.88167630709135
436,52,3107.798583984375,59.7653573843149
437,49,2581.746337890625,52.688700773278065
438,53,2955.194580078125,55.758388303360846
439,58,3357.693115234375,57.89126060748922
440,44,2703.0849609375,61.43374911221591
441,50,3101.041748046875,62.0208349609375
442,45,2541.135498046875,56.469677734375
443,54,3023.732666015625,55.99504937065972
444,54,3150.30615234375,58.33900282118056
445,56,2865.74365234375,51.17399379185268
446,44,2434.27783203125,55.32449618252841
447,41,1986.787353515625,48.45822813452744
448,60,2987.04638671875,49.7841064453125
449,42,2180.189208984375,51.909266880580354
450,46,2433.50537109375,52.902290675951086
451,42,2175.89306640625,51.80697777157738
452,41,1859.4698486328125,45.35292313738567
453,48,1941.25390625,40.442789713541664
454,41,1965.299560546875,47.93413562309451
455,61,3084.380615234375,50.56361664318648
456,53,2725.675537109375,51.4278403228184
457,55,2580.857177734375,46.924675958806816
458,49,2545.0185546875,51.93915417729592
459,43,2415.781005859375,56.18095362463663
460,47,2253.002685546875,47.936227352061174
461,59,3327.81640625,56.403667902542374
462,49,2470.901123046875,50.42655353156888
463,41,2215.06982421875,54.02609327362805
464,49,2412.361083984375,49.231858856823976
465,54,2823.216552734375,52.28178801359954
466,57,2880.047119140625,50.527142441063596
467,44,2605.940673828125,59.22592440518466
468,59,3250.5703125,55.09441207627118
469,54,2455.41015625,45.470558449074076
470,39,2160.344482421875,55.39344826722756
471,48,2681.706298828125,55.86888122558594
472,49,2516.285888671875,51.35277323820153
473,52,2752.799560546875,52.9384530874399
474,48,2491.002685546875,51.89588928222656
475,50,2582.226806640625,51.6445361328125
476,39,2389.537841796875,61.270201071714745
477,41,2221.871826171875,54.191995760289636
478,54,2602.670166015625,48.19759566695602
479,31,1468.2117919921875,47.361670709425404
480,43,2154.296875,50.0999273255814
481,57,2832.50537109375,49.69307668585526
482,59,3033.798095703125,51.420306706832626
483,46,2583.725830078125,56.16795282778533
484,55,2895.076904296875,52.63776189630682
485,61,3295.1513671875,54.01887487192623
486,54,2991.609130859375,55.400169089988424
487,48,3097.41064453125,64.52938842773438
488,46,2664.887451171875,57.93233589504076
489,51,2861.688232421875,56.111533969056374
490,38,2162.06787109375,56.89652292351974
491,46,2246.415283203125,48.83511485224185
492,47,2416.377685546875,51.4122911818484
493,51,2545.5263671875,49.912281709558826
494,52,2774.738525390625,53.36035625751202
495,44,2194.296875,49.87038352272727
496,59,3249.38037109375,55.074243577860166
497,44,2116.09033203125,48.09296209161932
498,49,2474.305419921875,50.49602897799745
499,42,2053.934814453125,48.90320986793155
500,39,1811.214111328125,46.44138746995192
501,44,2092.210205078125,47.55023193359375
502,46,2612.635986328125,56.79643448539402
503,45,2310.408203125,51.34240451388889
504,59,3231.667724609375,54.774029230667374
505,54,2613.01953125,48.3892505787037
506,59,2651.552978515625,44.941575907044495
507,43,2152.056396484375,50.04782317405523
508,41,2378.8701171875,58.02122237042683
509,40,2491.298828125,62.282470703125
510,58,3015.684326171875,51.994557347790945
511,72,3690.931884765625,51.26294284396701
512,49,2582.26904296875,52.69936822385204
513,37,2022.6251220703125,54.66554383973818
514,51,2579.078369140625,50.57016410079657
515,45,2551.21142578125,56.69358723958333
516,44,2250.75732421875,51.15357555042613
517,41,2102.63671875,51.28382240853659
518,54,3037.030029296875,56.24129683883102
519,57,2750.97998046875,48.26280667489035
520,33,1601.4537353515625,48.52890107125947
521,56,2773.8095703125,49.532313755580354
522,40,2016.10498046875,50.40262451171875
523,41,2151.553466796875,52.476913824314025
524,43,2020.4522705078125,46.98726210483285
525,58,2716.497802734375,46.836169012661635
526,30,1660.4197998046875,55.34732666015625
527,45,2341.216796875,52.02703993055555
528,59,2759.4384765625,46.770143670550844
529,40,2092.060546875,52.301513671875
530,55,2697.27880859375,49.041432883522724
531,52,2759.560302734375,53.06846736027644
532,62,3341.957275390625,53.90253669984879
533,45,2368.21484375,52.62699652777778
534,43,2089.1376953125,48.58459756540697
535,52,2327.504638671875,44.75970458984375
536,49,2479.209716796875,50.596116669323976
537,45,2484.419189453125,55.209315321180554
538,54,2792.8896484375,51.72017867476852
539,62,3326.32763671875,53.650445753528224
540,39,1908.2769775390625,48.93017891125801
541,50,2552.82421875,51.056484375
542,57,2924.3642578125,51.304636101973685
543,59,3163.36328125,53.61632680084746
544,39,2266.4091796875,58.11305588942308
545,49,2818.23974609375,57.51509685905612
546,65,3365.44677734375,51.77610426682692
547,53,2886.12451171875,54.455179466391506
548,44,2381.632568359375,54.12801291725852
549,48,2419.304931640625,50.40218607584635
550,35,1823.4178466796875,52.09765276227679
551,43,2034.58984375,47.31604287790697
552,39,2010.2362060546875,51.54451810396635
553,52,2493.76806640625,47.95707820012019
554,43,2621.747802734375,60.970879133357556
555,53,2832.324462890625,53.440084205483494
556,47,2173.359619140625,46.24169402426862
557,55,2918.194580078125,53.05808327414773
558,43,2287.309814453125,53.19325149890988
559,54,2982.9892578125,55.240541811342595
560,46,2545.037353515625,55.32689898947011
561,48,2676.484130859375,55.76008605957031
562,48,2568.952392578125,53.51984151204427
563,47,2611.903076171875,55.57240587599734
564,51,2658.175048828125,52.12107938878677
565,41,2274.124755859375,55.46645745998475
566,47,2612.869873046875,55.59297602227394
567,46,2649.08740234375,57.58885657269022
568,49,2640.728271484375,53.892413703762756
569,39,2087.481689453125,53.5251715244391
570,34,1732.0933837890625,50.94392305261948
571,47,2325.43896484375,49.477424783909576
572,41,2195.934814453125,53.5593857183689
573,44,2147.5986328125,48.80905983664773
574,50,2741.61279296875,54.832255859375
575,40,1874.60009765625,46.86500244140625
576,37,2123.33447265625,57.387418179898646
577,44,2140.59033203125,48.6497802734375
578,41,1907.1219482421875,46.51516946932165
579,30,1697.9346923828125,56.59782307942708
580,38,1698.6226806640625,44.70059685958059
581,44,2096.42041015625,47.64591841264205
582,60,3025.256103515625,50.42093505859375
583,55,2429.471435546875,44.17220791903409
584,41,2177.021728515625,53.09809093940549
585,56,2920.443115234375,52.150769914899556
586,42,2485.92626953125,59.188720703125
587,36,2104.822509765625,58.46729193793403
588,35,1796.8414306640625,51.338326590401785
589,57,2914.1376953125,51.1252227247807
590,55,2476.424560546875,45.02590110085227
591,52,2738.256591796875,52.65878061147836
592,46,2322.28125,50.484375
593,44,2405.84326171875,54.67825594815341
594,62,3522.7744140625,56.818942162298384
595,48,2553.839111328125,53.2049814860026
596,50,2488.4658203125,49.76931640625
597,51,2623.998046875,51.45094209558823
598,72,3887.49267578125,53.992953830295136
599,46,2458.235107421875,53.43989363960598
600,42,2083.03662109375,49.596110026041664
601,51,2530.754638671875,49.622639973958336
602,54,2894.95068359375,53.6101978443287
603,51,2814.41796875,55.18466605392157
604,48,2525.311279296875,52.61065165201823
605,45,2596.037353515625,57.68971896701389
606,43,2473.829345703125,57.53091501635174
607,50,2642.84033203125,52.856806640625
608,51,2548.91015625,49.978630514705884
609,43,2215.354736328125,51.519877589026166
610,43,2049.818359375,47.67019440406977
611,42,1928.6497802734375,45.920232863653276
612,51,2652.203857421875,52.00399720435049
613,44,2735.071533203125,62.16071666370738
614,54,2991.48583984375,55.397885923032405
615,50,2652.642333984375,53.0528466796875
616,52,2448.692626953125,47.09024282602164
617,68,3572.490478515625,52.53662468405331
618,54,3019.37255859375,55.914306640625
619,37,1984.552734375,53.636560388513516
620,45,2259.592041015625,50.21315646701389
621,31,1651.8162841796875,53.284396263860884
622,37,1986.170654296875,53.6802879539696
623,47,2261.910888671875,48.1257635887633
624,59,3027.68017578125,51.31661314883475
625,46,2346.445556640625,51.00968601392663
626,43,2305.19970703125,53.60929551235465
627,52,2725.718017578125,52.41765418419471
628,54,2618.2314453125,48.48576750578704
629,51,2851.413330078125,55.91006529564951
630,49,2533.283203125,51.69965720663265
631,37,1768.8577880859375,47.80696724556588
632,54,2559.580078125,47.399631076388886
633,39,1970.7027587890625,50.53083996895032
634,49,2352.5458984375,48.01114078443877
635,43,2768.737548828125,64.3892453215843
636,45,2597.43359375,57.72074652777778
637,54,2695.016357421875,49.90771032262732
638,51,2762.0107421875,54.15707337622549
639,51,2840.4208984375,55.694527420343135
640,47,2347.789794921875,49.952974360039896
641,56,3141.44091796875,56.097159249441965
642,43,2148.7373046875,49.970634992732556
643,49,2552.001220703125,52.081657565369895
644,49,2764.123291015625,56.410679408482146
645,52,2744.73779296875,52.78341909555289
646,43,2245.798828125,52.22787972383721
647,65,3244.066162109375,49.90871018629808
648,47,2174.61865234375,46.26848196476064
649,43,2417.28076171875,56.21583166787791
650,47,2269.0029296875,48.276658078457444
651,66,3433.38916015625,52.021047881155305
652,46,2184.93701171875,47.49863068953805
653,55,3184.91162109375,57.90748401988636
654,51,2444.649169921875,47.93429744944853
655,61,3138.019775390625,51.44294713755123
656,45,2068.677734375,45.970616319444446
657,41,2120.90576171875,51.72940882240854
658,57,2715.95703125,47.64836896929825
659,38,2129.995361328125,56.05250950863487
660,44,2221.525634765625,50.48921897194602
661,35,1798.8934326171875,51.39695521763393
662,51,2893.0166015625,56.72581571691177
663,55,2879.5068359375,52.35466974431818
664,48,2566.314453125,53.464884440104164
665,39,1903.686279296875,48.81246869991987
666,41,2293.337158203125,55.93505263910061
667,45,2174.93505859375,48.331890190972224
668,50,2745.380126953125,54.9076025390625
669,48,2357.341796875,49.111287434895836
670,54,3160.7802734375,58.532968026620374
671,43,2245.482421875,52.22052143895349
672,45,2566.903564453125,57.042301432291666
673,41,2070.980712890625,50.51172470464939
674,44,2587.628173828125,58.80973122336648
675,46,2379.12548828125,51.72011931046195
676,44,2333.924560546875,53.04374001242898
677,53,2932.840576171875,55.33661464475236
678,42,2184.008544921875,52.000203450520836
679,37,1921.8134765625,51.94090477195946
680,46,2508.431884765625,54.5311279296875
681,54,2709.68115234375,50.179280598958336
682,51,2590.5888671875,50.795860140931374
683,53,2905.197265625,54.815042747641506
684,42,2187.334716796875,52.079398018973215
685,46,2233.40771484375,48.55234162703805
686,47,2475.784912109375,52.67627472573138
687,52,2726.089111328125,52.42479060246394
688,33,1837.8514404296875,55.69246789180871
689,40,1828.40771484375,45.71019287109375
690,45,2165.32958984375,48.118435329861114
691,39,1795.142333984375,46.02929061498397
692,49,2876.232177734375,58.698615872130105
693,45,2192.16845703125,48.714854600694444
694,55,2959.364990234375,53.806636186079544
695,51,2464.37744140625,48.321126302083336
696,39,2056.22998046875,52.72384565304487
697,45,2227.364013671875,49.49697808159722
698,48,3047.642822265625,63.49255879720052
699,35,1400.19091796875,40.00545479910714
700,58,2933.7021484375,50.581071524784484
701,46,2658.40576171875,57.79142960258152
